org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","negotiatesso-plugin","https://github.com/jenkinsci/negotiatesso-plugin/pull/8","closed","2021-01-12T05:16:16Z","2021-01-12T05:40:34Z","FarmGeek4Life","Update JNA dependency to 5.6.0 and Waffle to 3.0"
"jenkinsci","thin-backup-plugin","https://github.com/jenkinsci/thin-backup-plugin/pull/24","closed","2021-01-14T11:04:56Z","2021-06-25T09:32:54Z","AbelNavarro","Check multibranch indexing dir exists"
"jenkinsci","test-results-analyzer-plugin","https://github.com/jenkinsci/test-results-analyzer-plugin/pull/50","closed","2021-01-04T06:48:22Z","2022-08-25T12:41:09Z","2012ucp1544","Bump version of jenkins junit plugin to 1.47[Latest] to use pluggable datasource"
"jenkinsci","workflow-cps-plugin","https://github.com/jenkinsci/workflow-cps-plugin/pull/411","closed","2021-01-13T22:13:37Z","2021-02-16T22:30:57Z","bitwiseman","Handle tables-to-divs conversion"
"jenkinsci","bitbucket-branch-source-plugin","https://github.com/jenkinsci/bitbucket-branch-source-plugin/pull/420","open","2021-01-04T06:24:48Z",,"shankarinece","Used tag creation timestamp for tag processing"
"jenkinsci","antisamy-markup-formatter-plugin","https://github.com/jenkinsci/antisamy-markup-formatter-plugin/pull/36","open","2021-01-07T10:45:25Z",,"lhupfeldt","Add configuration entry to allow adding additional elements."
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5177","closed","2021-01-15T14:47:32Z","2021-01-22T18:57:10Z","fqueiruga","[JENKINS-64291] Fix drag & drop issues replacing the drag & drop library"
"jenkinsci","antisamy-markup-formatter-plugin","https://github.com/jenkinsci/antisamy-markup-formatter-plugin/pull/37","closed","2021-01-11T20:17:10Z","2021-10-14T11:22:29Z","daniel-beck","[JENKINS-55029] Allow target=_blank; add rel='noopener noreferrer'"
"jenkinsci","warnings-ng-plugin","https://github.com/jenkinsci/warnings-ng-plugin/pull/729","closed","2021-01-04T10:50:47Z","2021-01-04T14:15:08Z","uhafner","Add new parser for Trivy "
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5164","closed","2021-01-10T15:42:58Z","2021-04-29T03:41:04Z","StefanSpieker","Replaced synchronized String Object with Object"
"jenkinsci","accurev-plugin","https://github.com/jenkinsci/accurev-plugin/pull/92","closed","2021-01-15T20:24:04Z","2021-09-30T05:42:05Z","isaacchou","Update plugin blurb and URL"
"jenkinsci","rundeck-plugin","https://github.com/jenkinsci/rundeck-plugin/pull/41","closed","2021-01-12T18:24:24Z","2021-08-23T14:42:56Z","fdevans","Replace RunDeck with Rundeck"
"jenkinsci","mq-notifier-plugin","https://github.com/jenkinsci/mq-notifier-plugin/pull/31","closed","2021-01-12T10:20:38Z","2021-01-13T10:05:51Z","hampusjohansson1","Feature/checkstyle-update"
"jenkinsci","sysdig-secure-plugin","https://github.com/jenkinsci/sysdig-secure-plugin/pull/19","closed","2021-01-12T19:31:26Z","2021-01-13T10:09:34Z","airadier","Fix a stacktrace that is printed even if log debug is disabled"
"jenkinsci","jenkins-automation-operator","https://github.com/jenkinsci/jenkins-automation-operator/pull/15","closed","2021-01-13T08:28:35Z","2021-01-13T08:28:48Z","waveywaves","Fix linting after syncing with downstream"
"jenkinsci","thin-backup-plugin","https://github.com/jenkinsci/thin-backup-plugin/pull/25","closed","2021-01-14T15:30:26Z","2021-05-18T14:33:30Z","jgraglia","chore: typo in plugin name"
"jenkinsci","support-core-plugin","https://github.com/jenkinsci/support-core-plugin/pull/263","closed","2021-01-05T07:05:41Z","2021-05-14T01:13:32Z","Dohbedoh","[JENKINS-64547] AdministrativeMonitors should stop if a monitor is disabled"
"jenkinsci","templating-engine-plugin","https://github.com/jenkinsci/templating-engine-plugin/pull/150","closed","2021-01-07T20:32:24Z","2021-01-07T21:13:24Z","cokieffebah","include jte block in 2.0 upgrade docs"
"jenkinsci","support-core-plugin","https://github.com/jenkinsci/support-core-plugin/pull/264","closed","2021-01-05T08:25:47Z","2021-05-09T23:56:15Z","Dohbedoh","[JENKINS-64549] Use PowerMockito and versions from plugin-pom"
"jenkinsci","windows-slave-installer-module","https://github.com/jenkinsci/windows-slave-installer-module/pull/63","closed","2021-01-02T03:20:46Z","2021-05-03T16:50:00Z","nxtn","Fix deprecation warnings"
"jenkinsci","vectorcast-coverage-plugin","https://github.com/jenkinsci/vectorcast-coverage-plugin/pull/3","closed","2021-01-13T22:00:52Z","2021-02-02T19:53:56Z","TimSVector","Vcc016 tms"
"jenkinsci","http-request-plugin","https://github.com/jenkinsci/http-request-plugin/pull/53","open","2021-01-08T04:06:05Z",,"njZhuMin","honor maskValue flag for Authorization header"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5174","closed","2021-01-14T03:22:30Z","2021-02-01T08:20:20Z","basil","JENKINS-64650: Upgrade Commons FileUpload from 1.3.1-jenkins-2 to 1.4"
"jenkinsci","support-core-plugin","https://github.com/jenkinsci/support-core-plugin/pull/265","closed","2021-01-08T12:49:28Z","2021-03-28T23:08:14Z","oleg-nenashev","Log startup performance of Support Core components"
"jenkinsci","jclouds-plugin","https://github.com/jenkinsci/jclouds-plugin/pull/142","closed","2021-01-01T22:07:04Z","2021-03-21T16:32:11Z","timja","Java 11 compatibility"
"jenkinsci","tekton-client-plugin","https://github.com/jenkinsci/tekton-client-plugin/pull/54","closed","2021-01-05T11:27:39Z","2021-01-17T07:31:38Z","garethjevans","chore(deps): bump tekton-client from 4.10.3 to 5.0.0"
"jenkinsci","azure-container-registry-tasks-plugin","https://github.com/jenkinsci/azure-container-registry-tasks-plugin/pull/5","open","2021-01-09T23:35:13Z",,"l3ender","Support environment variables in image names"
"jenkinsci","jclouds-plugin","https://github.com/jenkinsci/jclouds-plugin/pull/143","closed","2021-01-01T22:08:22Z","2021-03-07T22:06:53Z","timja","JENKINS-64537 Compatibility with Jenkins core >=2.264"
"jenkinsci","pipeline-cloudwatch-logs-plugin","https://github.com/jenkinsci/pipeline-cloudwatch-logs-plugin/pull/61","closed","2021-01-03T09:05:07Z","2021-03-04T19:09:52Z","timja","Docs migration"
"jenkinsci","junit-plugin","https://github.com/jenkinsci/junit-plugin/pull/236","open","2021-01-10T12:03:56Z",,"mrginglymus","Use truncated strings from checks api"
"jenkinsci","stapler","https://github.com/jenkinsci/stapler/pull/204","closed","2021-01-14T03:25:05Z","2021-03-02T19:35:41Z","basil","JENKINS-64650: Upgrade Commons FileUpload from 1.3.1-jenkins-2 to 1.4"
"jenkinsci","repository-connector-plugin","https://github.com/jenkinsci/repository-connector-plugin/pull/48","closed","2021-01-13T00:21:37Z","2021-01-13T12:17:43Z","jgangemi","- bugfixes"
"jenkinsci","templating-engine-plugin","https://github.com/jenkinsci/templating-engine-plugin/pull/152","closed","2021-01-12T18:04:18Z","2021-02-24T17:37:46Z","cokieffebah","added Spec for application env as stage arg"
"jenkinsci","google-kubernetes-engine-plugin","https://github.com/jenkinsci/google-kubernetes-engine-plugin/pull/134","closed","2021-01-14T09:16:15Z","2021-02-24T17:11:24Z","MRamonLeon","Update snakeyaml to 1.27 using the plugin api"
"jenkinsci","google-oauth-plugin","https://github.com/jenkinsci/google-oauth-plugin/pull/99","closed","2021-01-04T14:44:57Z","2021-02-17T17:15:32Z","alecharp","[JENKINS-62918] Table to divs compatibility"
"jenkinsci","github-checks-plugin","https://github.com/jenkinsci/github-checks-plugin/pull/102","closed","2021-01-10T15:45:39Z","2021-01-11T07:11:23Z","XiongKezhi","Add options to skip GitHub Branch Source notifications"
"jenkinsci","pipeline-maven-plugin","https://github.com/jenkinsci/pipeline-maven-plugin/pull/315","closed","2021-01-04T18:49:10Z","2021-02-07T16:32:54Z","tkalmar","Allow to silent traceability information"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5170","closed","2021-01-12T22:04:19Z","2021-01-17T13:55:19Z","StefanSpieker","Fixed some deprecated warnings of mockito methods and minor cleanup"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5169","closed","2021-01-12T00:23:37Z","2021-01-17T13:52:22Z","basil","Remove unused script-security dependency"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5168","closed","2021-01-12T00:11:17Z","2021-01-13T08:39:46Z","basil","Factor out XMLUnit version into property"
"jenkinsci","vectorcast-execution-plugin","https://github.com/jenkinsci/vectorcast-execution-plugin/pull/27","closed","2021-01-11T14:25:28Z","2021-02-02T19:54:44Z","TimSVector","Tms 065"
"jenkinsci","token-macro-plugin","https://github.com/jenkinsci/token-macro-plugin/pull/70","closed","2021-01-06T17:50:28Z","2021-01-06T18:53:39Z","slide","Update parboiled to 1.3.x"
"jenkinsci","github-checks-plugin","https://github.com/jenkinsci/github-checks-plugin/pull/101","closed","2021-01-10T11:56:30Z","2021-01-31T05:16:43Z","mrginglymus","Truncate long text fields"
"jenkinsci","analysis-model","https://github.com/jenkinsci/analysis-model/pull/553","closed","2021-01-07T08:38:16Z","2021-01-11T18:54:05Z","abramobagnara","Improve runtime of delta computation"
"jenkinsci","instant-messaging-plugin","https://github.com/jenkinsci/instant-messaging-plugin/pull/46","closed","2021-01-12T08:31:27Z","2021-01-29T23:07:04Z","timja","Restore getPassword compatibility"
"jenkinsci","JenkinsPipelineUnit","https://github.com/jenkinsci/JenkinsPipelineUnit/pull/332","closed","2021-01-14T10:46:07Z","2021-01-28T18:35:06Z","nre-ableton","Safer lazy initialization of variables"
"jenkinsci","JenkinsPipelineUnit","https://github.com/jenkinsci/JenkinsPipelineUnit/pull/329","closed","2021-01-04T10:36:43Z","2021-01-28T18:38:42Z","nre-ableton","Handle failures in sh step with returnStdout"
"jenkinsci","JenkinsPipelineUnit","https://github.com/jenkinsci/JenkinsPipelineUnit/pull/334","closed","2021-01-15T13:23:43Z","2021-01-28T18:36:21Z","dduportal","Fix the buildingTag() method's support"
"jenkinsci","maven-artifact-choicelistprovider-plugin","https://github.com/jenkinsci/maven-artifact-choicelistprovider-plugin/pull/4","closed","2021-01-04T20:09:29Z","2021-01-28T09:24:01Z","piotrekfilip","fix: unrecognized field ""classifier"" in Nexus 3.19 API response"
"jenkinsci","platformlabeler-plugin","https://github.com/jenkinsci/platformlabeler-plugin/pull/250","closed","2021-01-14T03:59:08Z","2021-01-14T04:47:42Z","MarkEWaite","Test with ppc64le"
"jenkinsci","nodejs-plugin","https://github.com/jenkinsci/nodejs-plugin/pull/38","closed","2021-01-12T07:42:11Z","2021-01-27T11:33:08Z","niclet","Add AIX support"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5176","closed","2021-01-14T12:59:13Z","2021-01-25T21:10:33Z","fqueiruga","Improvements to the accessibility and color palette for job config and new item forms "
"jenkinsci","subversion-plugin","https://github.com/jenkinsci/subversion-plugin/pull/248","closed","2021-01-11T06:52:40Z","2021-01-25T07:49:05Z","theKBro","subversion external handling"
"jenkinsci","git-forensics-plugin","https://github.com/jenkinsci/git-forensics-plugin/pull/213","closed","2021-01-12T22:06:38Z","2021-01-22T18:36:42Z","uhafner","[JENKINS-64578] Support multiple SCM repositories per job"
"jenkinsci","github-branch-source-plugin","https://github.com/jenkinsci/github-branch-source-plugin/pull/369","closed","2021-01-15T08:23:39Z","2021-01-21T19:59:43Z","timja","JENKINS-64601 Switch to github-api auto-refresh auth tokens"
