PR_ref,commenter,month
"jenkinsci/docker/1198","timja","2021-08"
"jenkinsci/docker/1198","timja","2021-09"
"jenkinsci/docker/1198","MarkEWaite","2021-09"
"jenkinsci/plugin-installation-manager-tool/364","hectoralicea","2021-09"
"jenkinsci/plugin-installation-manager-tool/364","timja","2021-09"
"jenkinsci/plugin-installation-manager-tool/364","timja","2021-08"
"jenkinsci/plugin-installation-manager-tool/364","hectoralicea","2021-08"
"jenkinsci/plugin-installation-manager-tool/364","timja","2021-08"
"jenkinsci/plugin-installation-manager-tool/364","hectoralicea","2021-08"
"jenkinsci/plugin-installation-manager-tool/364","timja","2021-09"
"jenkinsci/mixing-security-realm-plugin/2","613andred","2021-09"
"jenkinsci/mixing-security-realm-plugin/2","ndessart","2021-09"
"jenkinsci/mixing-security-realm-plugin/2","peachy-devops","2022-02"
"jenkinsci/mixing-security-realm-plugin/2","noooonee","2022-04"
"jenkinsci/mixing-security-realm-plugin/2","robertschulze","2022-08"
"jenkinsci/mixing-security-realm-plugin/2","tavin","2022-08"
"jenkinsci/mixing-security-realm-plugin/2","Schaerlis","2023-11"
"jenkinsci/mixing-security-realm-plugin/2","Ocrosoft","2023-11"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","ysun-atl","2021-09"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","dkjellin","2021-09"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","dkjellin","2021-09"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","dkjellin","2021-09"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","dkjellin","2021-09"
"jenkinsci/atlassian-bitbucket-server-integration-plugin/271","mhenschke-atl","2021-09"
"jenkinsci/atlassian-jira-software-cloud-plugin/59","Oleks-Sokolenko","2023-05"
"jenkinsci/editable-choice-plugin/1","ikedam","2021-09"
"jenkinsci/p4-plugin/131","p4paul","2021-09"
"jenkinsci/build-history-metrics-plugin/9","NickCharsley","2021-08"
"jenkinsci/build-history-metrics-plugin/9","mcgin","2022-02"
"jenkinsci/workflow-job-plugin/208","jglick","2021-08"
"jenkinsci/workflow-job-plugin/208","jglick","2021-11"
"jenkinsci/workflow-job-plugin/208","jglick","2021-11"
"jenkinsci/workflow-job-plugin/208","timja","2022-01"
"jenkinsci/workflow-job-plugin/208","timja","2022-01"
"jenkinsci/workflow-job-plugin/208","dwnusbaum","2021-08"
"jenkinsci/rundeck-plugin/45","ltamaster","2021-08"
"jenkinsci/rundeck-plugin/45","ltamaster","2021-08"
"jenkinsci/rundeck-plugin/45","basil","2021-09"
"jenkinsci/jenkins/5701","res0nance","2021-09"
"jenkinsci/jenkins/5701","jglick","2021-09"
"jenkinsci/jenkins/5701","oleg-nenashev","2021-09"
"jenkinsci/azure-vm-agents-plugin/298","timja","2021-09"
"jenkinsci/rebuild-plugin/69","GLundh","2021-08"
"jenkinsci/email-ext-plugin/307","basil","2021-08"
"jenkinsci/analysis-model/675","ovsyannikovviva64","2021-09"
"jenkinsci/analysis-model/675","uhafner","2021-09"
"jenkinsci/analysis-model/675","uhafner","2021-09"
"jenkinsci/packaging/214","daniel-beck","2021-08"
"jenkinsci/packaging/214","slide","2021-08"
"jenkinsci/packaging/214","daniel-beck","2021-08"
"jenkinsci/packaging/214","slide","2021-08"
"jenkinsci/packaging/213","slide","2021-10"
"jenkinsci/packaging/213","daniel-beck","2021-10"
"jenkinsci/packaging/213","slide","2021-10"
"jenkinsci/packaging/213","daniel-beck","2021-10"
"jenkinsci/packaging/213","MarkEWaite","2021-08"
"jenkinsci/jenkins/5700","timja","2021-09"
"jenkinsci/jenkins/5700","timja","2021-08"
"jenkinsci/jenkins/5700","benebsiny","2021-08"
"jenkinsci/jenkins/5700","timja","2021-09"
"jenkinsci/jenkins/5700","oleg-nenashev","2021-09"
"jenkinsci/copyartifact-plugin/141","ikedam","2021-09"
"jenkinsci/copyartifact-plugin/141","ikedam","2021-09"
"jenkinsci/copyartifact-plugin/141","ikedam","2021-09"
"jenkinsci/bouncycastle-api-plugin/52","jglick","2021-08"
"jenkinsci/vectorcast-coverage-plugin/7","nbelliot","2021-10"
"jenkinsci/vectorcast-coverage-plugin/7","nbelliot","2021-09"
"jenkinsci/vectorcast-coverage-plugin/7","TimSVector","2021-09"
"jenkinsci/plugin-compat-tester/295","dwnusbaum","2021-08"
"jenkinsci/plugin-compat-tester/295","jglick","2021-08"
"jenkinsci/plugin-compat-tester/295","dwnusbaum","2021-08"
"jenkinsci/plugin-compat-tester/295","dwnusbaum","2021-08"
"jenkinsci/ec2-fleet-plugin/283","imuqtadir","2021-08"
"jenkinsci/favorite-plugin/59","olamy","2021-08"
"jenkinsci/favorite-plugin/59","zbynek","2021-08"
"jenkinsci/favorite-plugin/59","olamy","2021-08"
"jenkinsci/github-branch-source-plugin/457","jtnord","2022-05"
"jenkinsci/github-branch-source-plugin/457","missingcharacter","2022-05"
"jenkinsci/acceptance-test-harness/680","jtnord","2021-08"
"jenkinsci/acceptance-test-harness/680","jtnord","2021-08"
"jenkinsci/plugin-compat-tester/294","raul-arabaolaza","2021-08"
