org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","git-client-plugin","https://github.com/jenkinsci/git-client-plugin/pull/508","open","2020-02-14T17:14:09Z",,"yashj21","[JENKINS-23477] expand vars in sparse checkout field"
"jenkinsci","codebuilder-cloud-plugin","https://github.com/jenkinsci/codebuilder-cloud-plugin/pull/8","open","2020-02-10T13:46:18Z",,"avallecillac","Make default termination of agent optional, to reuse agent and speed up builds"
"jenkinsci","chosen-views-tabbar","https://github.com/jenkinsci/chosen-views-tabbar/pull/3","closed","2020-02-11T02:12:56Z","2022-07-15T02:48:35Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","plugin-usage-plugin","https://github.com/jenkinsci/plugin-usage-plugin/pull/16","open","2020-02-08T13:55:02Z",,"lehlen","Split plugins list considering if a plugin is a dependency of another or not"
"jenkinsci","git-client-plugin","https://github.com/jenkinsci/git-client-plugin/pull/505","open","2020-02-11T14:13:07Z",,"NuclearCookie","[JENKINS-55875] Forcibly update git submodules"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/4501","closed","2020-02-14T18:42:59Z","2020-02-18T16:05:54Z","daniel-beck","[JEP-223, JENKINS-60266] - Add a new Overall/Manage permission which allows to configure parts of the global configuration (experimental feature)"
"jenkinsci","perfectomobile-plugin","https://github.com/jenkinsci/perfectomobile-plugin/pull/7","closed","2020-02-11T02:14:47Z","2022-04-17T15:37:02Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","cocoemma-plugin","https://github.com/jenkinsci/cocoemma-plugin/pull/1","closed","2020-02-11T02:04:05Z","2022-04-07T12:30:26Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","cucumber-reports-plugin","https://github.com/jenkinsci/cucumber-reports-plugin/pull/344","closed","2020-02-03T21:31:45Z","2020-05-16T21:08:31Z","shchukax","Publish multiple reports"
"jenkinsci","lockable-resources-plugin","https://github.com/jenkinsci/lockable-resources-plugin/pull/177","closed","2020-02-04T15:12:31Z","2020-02-04T16:15:47Z","jwillemsen","Updated README.md to add a link to the pipeline steps documentation"
"jenkinsci","hashicorp-vault-plugin","https://github.com/jenkinsci/hashicorp-vault-plugin/pull/76","closed","2020-02-06T16:08:13Z","2020-03-01T08:27:27Z","ericcitaire","Fix secrets retrieval on agents"
"jenkinsci","stashnotifier-plugin","https://github.com/jenkinsci/stashnotifier-plugin/pull/261","closed","2020-02-13T20:50:11Z","2021-12-03T23:22:29Z","darxriggs","Configure release drafter"
"jenkinsci","environment-script-plugin","https://github.com/jenkinsci/environment-script-plugin/pull/16","closed","2020-02-11T02:18:28Z","2021-12-02T14:50:22Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","extras-memory-monitor","https://github.com/jenkinsci/extras-memory-monitor/pull/6","closed","2020-02-11T02:15:34Z","2021-11-11T16:20:51Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","ec2-cloud-axis-plugin","https://github.com/jenkinsci/ec2-cloud-axis-plugin/pull/10","closed","2020-02-11T02:04:57Z","2021-11-13T01:46:21Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","lib-task-reactor","https://github.com/jenkinsci/lib-task-reactor/pull/6","closed","2020-02-11T01:58:40Z","2021-11-11T08:38:06Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","appaloosa-plugin","https://github.com/jenkinsci/appaloosa-plugin/pull/7","closed","2020-02-11T02:12:10Z","2021-11-04T09:58:05Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","extended-choice-parameter-plugin","https://github.com/jenkinsci/extended-choice-parameter-plugin/pull/31","closed","2020-02-12T13:52:35Z","2020-02-22T05:25:19Z","mat1e","[JENKINS-60619] Java 11 compatibility"
"jenkinsci","throttle-concurrent-builds-plugin","https://github.com/jenkinsci/throttle-concurrent-builds-plugin/pull/76","open","2020-02-10T17:34:52Z",,"jimklimov","Params comparison instrumentation"
"jenkinsci","lucene-search-plugin","https://github.com/jenkinsci/lucene-search-plugin/pull/12","closed","2020-02-11T02:15:14Z","2021-08-30T04:14:15Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","build-history-metrics-plugin","https://github.com/jenkinsci/build-history-metrics-plugin/pull/2","closed","2020-02-11T02:13:04Z","2021-08-22T18:47:03Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","compuware-scm-downloader-plugin","https://github.com/jenkinsci/compuware-scm-downloader-plugin/pull/32","closed","2020-02-06T14:51:16Z","2020-02-11T18:56:42Z","robertdavis789","Cwe 137813  ispw jenkins copybook scm downloader plug in impacts download for containers"
"jenkinsci","slave-installer-module","https://github.com/jenkinsci/slave-installer-module/pull/6","closed","2020-02-06T21:57:00Z","2021-05-03T17:12:24Z","jeffret-b","Publish incrementals."
"jenkinsci","atlassian-bitbucket-server-integration-plugin","https://github.com/jenkinsci/atlassian-bitbucket-server-integration-plugin/pull/113","closed","2020-02-09T22:46:03Z","2020-02-19T22:56:00Z","goravjoshi","Request and access token handling"
"jenkinsci","throttle-concurrent-builds-plugin","https://github.com/jenkinsci/throttle-concurrent-builds-plugin/pull/72","open","2020-02-01T11:09:37Z",,"freaker2k7","Allow different values for the same parameters"
"jenkinsci","flaky-test-handler-plugin","https://github.com/jenkinsci/flaky-test-handler-plugin/pull/13","closed","2020-02-11T02:17:00Z","2020-04-17T16:47:45Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","join-plugin","https://github.com/jenkinsci/join-plugin/pull/15","closed","2020-02-11T02:17:41Z","2021-03-10T08:22:51Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","github-branch-source-plugin","https://github.com/jenkinsci/github-branch-source-plugin/pull/282","open","2020-02-05T00:15:17Z",,"salmaanrizvi","Demux Github webhook events based on included regions"
"jenkinsci","google-cloudbuild-plugin","https://github.com/jenkinsci/google-cloudbuild-plugin/pull/24","closed","2020-02-11T02:04:09Z","2021-01-15T17:30:58Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","clearcase-plugin","https://github.com/jenkinsci/clearcase-plugin/pull/36","closed","2020-02-11T02:18:43Z","2021-01-14T10:17:54Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","kubernetes-plugin","https://github.com/jenkinsci/kubernetes-plugin/pull/702","open","2020-02-05T10:43:28Z",,"kiddouk","Adds the possibility to mount an existing volume"
"jenkinsci","figlet-buildstep-plugin","https://github.com/jenkinsci/figlet-buildstep-plugin/pull/1","closed","2020-02-11T02:00:56Z","2020-10-21T16:11:40Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","mailmap-resolver-plugin","https://github.com/jenkinsci/mailmap-resolver-plugin/pull/2","closed","2020-02-11T02:04:12Z","2020-10-21T16:07:42Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","aws-secrets-manager-credentials-provider-plugin","https://github.com/jenkinsci/aws-secrets-manager-credentials-provider-plugin/pull/24","closed","2020-02-04T12:36:56Z","2020-10-16T17:00:57Z","chriskilding","Feature: Toggle the credentials cache on or off"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/4485","closed","2020-02-10T03:41:59Z","2020-02-10T11:49:07Z","res0nance","Increase timeout on test to stop flaking"
"jenkinsci","persona-plugin","https://github.com/jenkinsci/persona-plugin/pull/6","open","2020-02-11T02:03:19Z",,"JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","groovy-events-listener-plugin","https://github.com/jenkinsci/groovy-events-listener-plugin/pull/61","closed","2020-02-12T22:46:47Z","2020-02-12T23:04:25Z","darxriggs","Fix Groovy version incompatibility in newer Jenkins"
"jenkinsci","pipeline-maven-plugin","https://github.com/jenkinsci/pipeline-maven-plugin/pull/230","closed","2020-02-14T09:20:36Z","2020-02-16T14:20:02Z","bguerin","feature: Supports maven-karma-plugin [JENKINS-61092]"
"jenkinsci","database-postgresql-plugin","https://github.com/jenkinsci/database-postgresql-plugin/pull/3","closed","2020-02-11T01:35:12Z","2020-08-17T20:19:36Z","JLLeitschuh","[SECURITY] Use HTTPS to resolve dependencies in Maven Build"
"jenkinsci","google-oauth-plugin","https://github.com/jenkinsci/google-oauth-plugin/pull/83","closed","2020-02-03T18:59:27Z","2020-08-07T22:27:10Z","tyron","Update plugin name on README.md"
