user,PR
"OskarStark",235
"derrabus",174
"nicolas-grekas",166
"Nyholm",163
"deleted_user",141
"jderusse",129
"stof",116
"fabpot",109
"javiereguiluz",102
"wouterj",69
"chalasr",48
"weaverryan",40
"jrushlow",36
"camilledejoye",30
"xabbuh",27
"lyrixx",27
"dbu",27
"noniagriconomie",26
"dunglas",26
"carsonbot",24
"yceruto",22
"jeroennoten",22
"ogizanagi",21
"greedyivan",17
"gmorel",17
"Korbeil",16
"wkania",15
"ybenhssaien",14
"simonberger",12
"CJayHe",11
"ker0x",10
"adeptofvoltron",10
"Jean85",10
"michaelKaefer",9
"lucasaba",9
"adrien-chinour",9
"loic425",7
"ismail1432",7
"alexandrbarabolia",7
"julienfalque",6
"94noni",6
"thewalkingcoder",5
"ro0NL",5
"malteschlueter",5
"karlshea",5
"fu22ybear",5
"Matts",5
"Arman-Hosseini",5
"mpdude",4
"moldman",4
"idetox",4
"bertrandseurot",4
"ben29",4
"andrew-demb",4
"theofidry",3
"symfony-bot",3
"seferov",3
"ostrolucky",3
"massimilianobraglia",3
"idsulik",3
"greg0ire",3
"github-actions",3
"gechetspr",3
"garak",3
"gabiudrescu",3
"brusch",3
"benji07",3
"andy-educake",3
"abdounikarim",3
"Taluu",3
"Seldaek",3
"PhilETaylor",3
"HeahDude",3
"BoShurik",3
"williarin",2
"vertexvaar",2
"tyx",2
"tucksaun",2
"thsmrtone1",2
"sstok",2
"soyuka",2
"pableu",2
"norkunas",2
"nikic",2
"mbabker",2
"maxhelias",2
"marco-msg-ferrari",2
"kick-the-bucket",2
"jycamier",2
"glensc",2
"fd6130",2
"eerison",2
"dd2424",2
"chrishemmings",2
"birkof",2
"andersonamuller",2
"ajardin",2
"Wirone",2
"TimoBakx",2
"ThomasLandauer",2
"Ocramius",2
"CesarScur",2
"z5864703",1
"vudaltsov",1
"vasilvestre",1
"symfonyaml",1
"sylfabre",1
"solverat",1
"siganushka",1
"seb-jean",1
"rxu",1
"rvanlaak",1
"rogerguasch",1
"pamil",1
"obsirdian",1
"mynameisbogdan",1
"mstrom",1
"msheakoski",1
"mpalourdio",1
"mostefamed",1
"mbiencinto",1
"magikid",1
"lajosthiel",1
"l-vo",1
"ktherage",1
"jschaedl",1
"jorge07",1
"jorge-ruukfy",1
"hermann8u",1
"fnordo",1
"eventhorizonpl",1
"ehrlich-media",1
"domhaas",1
"derickr",1
"dbrumann",1
"danielkudrin",1
"cyrilverloop",1
"colinodell",1
"bastnic",1
"asgrim",1
"apfelbox",1
"alexander-schranz",1
"alcaeus",1
"ahmed-bhs",1
"Yoann-TYT",1
"Tobion",1
"Philosoft",1
"OndraM",1
"Matth--",1
"KamilPesek",1
"JarJak",1
"IvanTC95",1
"Gregcop1",1
"GeeH",1
"CalinBolea",1
"COil",1
"Ayesh",1
