user,PR
"nicolas-grekas",286
"weaverryan",176
"OskarStark",145
"stof",137
"fabpot",85
"kbond",65
"WebMamba",55
"javiereguiluz",50
"carsonbot",40
"Spomky",22
"tucksaun",17
"chalasr",17
"wouterj",16
"mikaelkael",16
"lyrixx",16
"github-actions",16
"alamirault",16
"derrabus",15
"PhoneixS",14
"norkunas",13
"94noni",13
"dunglas",11
"Koc",11
"radar3301",10
"pculka",9
"alex-dev",9
"GromNaN",9
"renanbr",8
"fancyweb",8
"andrii-bodnar",8
"TristanPouliquen",8
"camillebaronnet",7
"alexandre-lass",7
"Tiriel",7
"xabbuh",6
"ro0NL",6
"renedelima",6
"jmsche",6
"hedocode",6
"atierant",6
"alli83",6
"alexislefebvre",6
"yceruto",5
"seb-jean",5
"homersimpsons",5
"dkarlovi",5
"artyuum",5
"alexbaileyuk",5
"Neirda24",5
"yguedidi",4
"mathroc",4
"loic425",4
"ker0x",4
"TerjeBr",4
"Starfox64",4
"Kocal",4
"zerustech",3
"sven-communitales",3
"pyrech",3
"plotkabytes",3
"mleczakm",3
"jdreesen",3
"enumag",3
"arderyp",3
"SVillette",3
"PhilETaylor",3
"MatTheCat",3
"Elikill58",3
"1ed",3
"vvasiloi",2
"vincentchalamon",2
"sstok",2
"soyuka",2
"simondaigre",2
"patrickmaynard",2
"mtarld",2
"mahono",2
"kaznovac",2
"jacquesbh",2
"guvra",2
"fritzmg",2
"erikn69",2
"asispts",2
"andreyserdjuk",2
"alexandre-daubois",2
"aleksandr-shevchenko",2
"NicoHaase",2
"MrYamous",2
"JoshuaBehrens",2
"ChqThomas",2
"upyx",1
"syl20b",1
"stayallive",1
"staabm",1
"sanderdlm",1
"ruudk",1
"pauliuspetronis",1
"onEXHovia",1
"ohader",1
"ogizanagi",1
"ninsuo",1
"nikophil",1
"mpoetzsch",1
"mdoutreluingne",1
"matthi4s",1
"magnusnordlander",1
"loevgaard",1
"leroy0211",1
"larowlan",1
"kevinpapst",1
"jnadaud",1
"jderusse",1
"javaDeveloperKid",1
"jaapio",1
"hbgamra",1
"guillaumeVDP",1
"greylabel",1
"danielburger1337",1
"curry684",1
"bradtreloar",1
"bechir",1
"astehlik",1
"Thorry84",1
"ThomasLandauer",1
"Nyholm",1
"Nsbx",1
"Jupi007",1
"Jean-Beru",1
"B-Galati",1
"AndoniLarz",1
"AmProsius",1
