user,PR
"nicolas-grekas",290
"fabpot",147
"stof",120
"javiereguiluz",102
"derrabus",102
"OskarStark",91
"weaverryan",60
"fancyweb",58
"carsonbot",55
"dunglas",44
"kbond",43
"GromNaN",37
"wouterj",35
"jderusse",35
"chalasr",31
"github-actions",26
"Nyholm",26
"xabbuh",25
"welcoMattic",24
"ThomasLandauer",23
"Kocal",16
"gnito-org",14
"mtarld",13
"symfony-bot",12
"ismail1432",11
"tgalopin",10
"taranovegor",10
"trakos",9
"ogizanagi",9
"sbelyshkin",8
"maikelohcfg",8
"azjezz",8
"Deuchnord",8
"ro0NL",7
"lyrixx",7
"rmikalkenas",6
"noniagriconomie",6
"artyuum",6
"Warxcell",6
"Seldaek",6
"Jeroeny",6
"BahmanMD",6
"94noni",6
"stloyd",5
"starred-gijs",5
"michaljusiega",5
"jmleroux",5
"deleted_user",5
"chadyred",5
"aleho",5
"ahmedck",5
"agaktr",5
"adhocore",5
"HypeMC",5
"yceruto",4
"ruudk",4
"jrushlow",4
"jmsche",4
"danut007ro",4
"babeuloula",4
"alexandre-daubois",4
"stlrnz",3
"sanderdlm",3
"norkunas",3
"noemi-salaun",3
"nacholibre",3
"maximehuran",3
"martinssipenko",3
"julienfalque",3
"ivannemets-sravniru",3
"codedmonkey",3
"askeita",3
"alexander-schranz",3
"StaffNowa",3
"SHTIKOV",3
"tomasz-kusy",2
"silasjoisten",2
"shouze",2
"sebastianneubert",2
"norbertschultheisz",2
"loevgaard",2
"lemon-juice",2
"jordisala1991",2
"franmomu",2
"dominikhajduk",2
"chrishemmings",2
"aurimasniekis",2
"ajcerezo",2
"aderiyenko",2
"a1812",2
"a-menshchikov",2
"TerjeBr",2
"Staormin",2
"PierreRebeilleau",2
"Philosoft",2
"Lctrs",2
"IndraGunawan",2
"DesLynx",2
"COil",2
"youssefsaoubou",1
"ychadwick",1
"wkania",1
"vvasiloi",1
"vladdnepr",1
"upyx",1
"tchapi",1
"tboyer-debuT",1
"sylfabre",1
"sudo-plz",1
"shmshd",1
"sfmok",1
"sashaaro",1
"ryo-morimoto",1
"rvanlaak",1
"runephilosof-abtion",1
"rpkamp",1
"robmeijer",1
"pkruithof",1
"nissim94",1
"ninsuo",1
"mynameisbogdan",1
"mhujer",1
"mehdibo",1
"mbabker",1
"maxhelias",1
"maxailloud",1
"mathieu-ducrot",1
"magnetik",1
"lloricode",1
"laryjulien",1
"jimmy-martin",1
"j-bernard",1
"iquito",1
"herndlm",1
"fabrau",1
"f2r",1
"erickr",1
"el-abdel",1
"dmaicher",1
"devsi",1
"dbrumann",1
"creocoder",1
"cjunge",1
"brzuchal",1
"aschempp",1
"arcanisgk",1
"aprat84",1
"alexseif",1
"alexndlm",1
"alexislefebvre",1
"aivus",1
"ahmed-bhs",1
"afiocre",1
"abdellahrk",1
"Tobion",1
"ThomasBeauchataud",1
"Spomky",1
"SecondeJK",1
"MaximePinot",1
"KevinVanSonsbeek",1
"HeahDude",1
"Bilge",1
"Basster",1
"AnaRaro",1
