user,PR
"nicolas-grekas",416
"derrabus",206
"Nyholm",169
"deleted_user",155
"OskarStark",111
"weaverryan",104
"fabpot",102
"chalasr",101
"javiereguiluz",98
"stof",92
"wouterj",79
"carsonbot",79
"jderusse",73
"lyrixx",43
"johnkrovitch",34
"jschaedl",30
"StaffNowa",29
"alexander-schranz",28
"welcoMattic",27
"ro0NL",27
"jmsche",25
"Seldaek",25
"stakovicz",24
"Kocal",22
"sylfabre",21
"jrushlow",17
"VincentLanglet",17
"vuphuong87",15
"dunglas",15
"dayallnash",15
"bobvandevijver",15
"Warxcell",15
"norkunas",14
"malteschlueter",13
"HypeMC",12
"ismail1432",11
"YaFou",11
"mpiot",10
"drupol",9
"xabbuh",8
"dbu",8
"andrii-bodnar",8
"0x346e3730",8
"tgalopin",7
"loic425",7
"loevgaard",7
"ker0x",7
"kbond",7
"iamyukihiro",7
"TomasVotruba",7
"orkan",6
"andrewmy",6
"alexandre-daubois",6
"yceruto",5
"mbabker",5
"maxim-dovydenok",5
"makraz",5
"keradus",5
"fritzmg",5
"boesing",5
"alcaeus",5
"Basster",5
"zmitic",4
"vvasiloi",4
"tarlepp",4
"symfony-bot",4
"ruudk",4
"piotrgradzinski",4
"pbowyer",4
"ostrolucky",4
"noniagriconomie",4
"cwiesenekker",4
"chrishalbert",4
"azjezz",4
"Yozhef",4
"Korbeil",4
"HeahDude",4
"Comrade42",4
"zerkms",3
"scuben",3
"rmikalkenas",3
"mamontovdmitriy",3
"kylekatarnls",3
"kaznovac",3
"hacfi",3
"github-actions",3
"fancyweb",3
"deguif",3
"a1812",3
"SirRFI",3
"MichaelBrauner",3
"Jeroeny",3
"AntonioCS",3
"1ed",3
"yoannrenard",2
"wucdbm",2
"wizacedric",2
"vudaltsov",2
"sebpacz",2
"seb-jean",2
"rezende79",2
"pavol-tuka",2
"nikic",2
"mvriel",2
"mhujer",2
"maxhelias",2
"konandrum",2
"jacquesbh",2
"heiglandreas",2
"gavinerickson",2
"bocharsky-bw",2
"aleho",2
"alcohol",2
"acrobat",2
"ThomasLandauer",2
"Slamdunk",2
"I-Valchev",2
"GromNaN",2
"DavidBadura",2
"94noni",2
"xavierlacot",1
"trsteel88",1
"trakos",1
"stefangr",1
"sstok",1
"skmedix",1
"roverwolf",1
"rosier",1
"robmro27",1
"naderman",1
"mvorisek",1
"mtaylor567",1
"mpdude",1
"mouadziani",1
"mleczakm",1
"mbrodala",1
"mario-fehr",1
"marcruse",1
"marbulk",1
"longwave",1
"lku",1
"lindelius",1
"leblanc-simon",1
"kamil-karkus",1
"jvasseur",1
"jorismak",1
"jessinthecloud",1
"jenkoian",1
"j0k3r",1
"hzbwp",1
"hellomedia",1
"hailwood",1
"guilliamxavier",1
"gimler",1
"garak",1
"franmomu",1
"emancypage",1
"elghailani",1
"driesvints",1
"bhujagendra-ishaya",1
"askeita",1
"arnolem",1
"antonio-masotti",1
"andrerom",1
"andrejsstepanovs",1
"alsar",1
"albertojgomez",1
"Tomanhez",1
"Toflar",1
"Tobion",1
"TimoBakx",1
"ShiroRyokoshi",1
"SergeShin",1
"Sanchous98",1
"MatTheCat",1
"Kelows",1
"Jean85",1
"GwendolenLynch",1
"GrahamCampbell",1
"Berenger",1
"Andrej-in-ua",1
"AnaRaro",1
