user,PR
"nicolas-grekas",284
"weaverryan",154
"fabpot",84
"kbond",83
"stof",77
"javiereguiluz",72
"carsonbot",69
"GromNaN",57
"wouterj",48
"OskarStark",45
"chalasr",43
"derrabus",42
"fancyweb",41
"norkunas",39
"ro0NL",32
"Lustmored",32
"Seldaek",19
"symfony-bot",18
"94noni",18
"Jean-Beru",17
"zerkms",16
"github-actions",16
"adrienlucas",16
"Nyholm",14
"dunglas",13
"bocharsky-bw",13
"alexander-schranz",13
"nikophil",12
"mondrake",12
"welcoMattic",11
"filiplikavcan",11
"MarkPedron",11
"ogizanagi",10
"marphi",10
"greg0ire",10
"bobthecow",10
"Jayfrown",10
"jrushlow",9
"mtarld",8
"gnito-org",8
"benr77",8
"TimoBakx",8
"seb-jean",7
"jderusse",7
"dbrekelmans",7
"catch56",7
"StaffNowa",6
"KDederichs",6
"johdcode",5
"ismail1432",5
"driesvints",5
"colinodell",5
"codedmonkey",5
"alexpott",5
"Kocal",5
"AlbertMorenoDEV",5
"xabbuh",4
"tilimac",4
"tcheymol",4
"remilemonnier",4
"mertingen",4
"gam6itko",4
"florentdestremau",4
"filkaris",4
"enigma972",4
"alamirault",4
"adrienfr",4
"trsteel88",3
"tperunsky",3
"tgalopin",3
"sveneld",3
"stloyd",3
"notdefine",3
"jvasseur",3
"ihmels",3
"chapterjason",3
"barell",3
"angelov",3
"MarcHagen",3
"HypeMC",3
"BahmanMD",3
"yceruto",2
"shmolf",2
"ramsey",2
"plfort",2
"ndench",2
"mpdude",2
"michaelphillpotts",2
"mdoutreluingne",2
"mbabker",2
"mamazu",2
"jkufner",2
"javaDeveloperKid",2
"hhamon",2
"fritzmg",2
"dkarlovi",2
"christian-kolb",2
"arcanisgk",2
"andyexeter",2
"allejo",2
"WinterSilence",2
"SVillette",2
"Rezyan",2
"PhilETaylor",2
"JustDylan23",2
"Jean85",2
"Blacksmoke16",2
"BeyerJC",2
"xesxen",1
"tifabien",1
"stephanvierkant",1
"scrummer",1
"scheb",1
"samnela",1
"sabat24",1
"ristomcgehee",1
"prugala",1
"plozmun",1
"pdesgarets",1
"pbowyer",1
"pavol-tuka",1
"passioneight",1
"ossinkine",1
"nvdbeek",1
"nusje2000",1
"nesl247",1
"nandi95",1
"micheh",1
"mehdibo",1
"mbrodala",1
"malc0mn",1
"lyrixx",1
"longwave",1
"kaznovac",1
"julienfalque",1
"jtojnar",1
"jonag",1
"jennevdmeer",1
"jdreesen",1
"jbieliauskas",1
"issamkhadiri1989",1
"ilohpro",1
"gianiaz",1
"fbourigault",1
"fangdajiang",1
"didslm",1
"daoudomardz",1
"cedric-anne",1
"camilleterol",1
"brian978",1
"bastnic",1
"astronati",1
"arnaud-ritti",1
"arderyp",1
"alexislefebvre",1
"alebedev80",1
"W0rma",1
"TomasVotruba",1
"ThomasNunninger",1
"SimonVanacco",1
"SHTIKOV",1
"N3rdP1um23",1
"Laulibrius",1
"JakobBruening",1
"GaryPEGEOT",1
