user,PR
"nicolas-grekas",420
"fabpot",144
"stof",142
"derrabus",132
"javiereguiluz",114
"weaverryan",71
"fancyweb",71
"wouterj",68
"carsonbot",63
"OskarStark",62
"94noni",52
"chalasr",46
"tgalopin",44
"GromNaN",44
"ro0NL",38
"github-actions",34
"kbond",31
"fractalzombie",31
"Nyholm",30
"ogizanagi",29
"Kocal",29
"alexander-schranz",28
"jderusse",26
"gnito-org",20
"aderiyenko",20
"xabbuh",18
"azjezz",16
"dunglas",15
"TristanPouliquen",15
"symfony-bot",14
"renanbr",14
"acrobat",13
"simonchrz",12
"SHTIKOV",12
"martinssipenko",11
"jongotlin",11
"yceruto",10
"welcoMattic",10
"rosier",10
"ostrolucky",10
"jrushlow",10
"jordisala1991",10
"lyrixx",9
"alexislefebvre",9
"tigitz",8
"sveneld",8
"jtojnar",8
"chapterjason",8
"arcanisgk",8
"ampaze",8
"EmilMassey",8
"tyrelcher",7
"goodjinny",7
"Tobion",7
"vitman",6
"ruudk",6
"kylekatarnls",6
"DocFX",6
"zmitic",5
"sylfabre",5
"rvanlaak",5
"rodnaph",5
"norkunas",5
"mehdibo",5
"johnstevenson",5
"devnix",5
"bocharsky-bw",5
"alexandre-daubois",5
"adrienfr",5
"VincentLanglet",5
"ThomasLandauer",5
"simon-watiau",4
"shyim",4
"kevcomparadise",4
"garak",4
"ajgarlag",4
"JustDylan23",4
"7ochem",4
"mostafazs",3
"maxhelias",3
"javaDeveloperKid",3
"igitur",3
"famoser",3
"aurimasniekis",3
"W2AlharbiMe",3
"SwenVanZanten",3
"StaffNowa",3
"BahmanMD",3
"BafS",3
"Art4",3
"verng95",2
"stloyd",2
"sidz",2
"scheb",2
"rmikalkenas",2
"pkruithof",2
"micheh",2
"mdoutreluingne",2
"maldoinc",2
"laraveladmin-cn",2
"kubawerlos",2
"kgonella",2
"jmsche",2
"gjuric",2
"divinity76",2
"ddr5292",2
"bhavin-nakrani",2
"barell",2
"aivus",2
"Seldaek",2
"SVillette",2
"Nek-",2
"Korbeil",2
"H4wKs",2
"GaryPEGEOT",2
"BeyerJC",2
"xorik",1
"veenadevi",1
"tobias-93",1
"sxsws",1
"staabm",1
"solverat",1
"shadowc",1
"seb-jean",1
"sbelyshkin",1
"sanderdlm",1
"sadikoff",1
"rogeriolino",1
"robertfausk",1
"relo-san",1
"rbaarsma",1
"peter17",1
"olegmifle",1
"noniagriconomie",1
"nikophil",1
"nikic",1
"mhujer",1
"localheinz",1
"l-vo",1
"kconde2",1
"jvasseur",1
"julienfalque",1
"juanwilde",1
"johannes85",1
"ismail1432",1
"glauberm",1
"gharlan",1
"fritzmg",1
"drupol",1
"dneustadt",1
"dimadeush",1
"dehy",1
"dbu",1
"danut007ro",1
"bobvandevijver",1
"bendavies",1
"astronom",1
"arnolem",1
"apphancer",1
"allan-simon",1
"alanpoulain",1
"alamirault",1
"X-Coder264",1
"Thejaswini-Rao-U",1
"TCM-dev",1
"Stefan39",1
"Snowbaha",1
"RosemaryOrchard",1
"Philipp91",1
"MaximePinot",1
"Kristories",1
"Koc",1
"Kern046",1
"Jeroeny",1
"Jelle-S",1
"HypeMC",1
"Huluti",1
"HeahDude",1
"Hanmac",1
"Growiel",1
"Geekimo",1
"DoctorBryson",1
"Bilge",1
