user,PR
"nicolas-grekas",219
"weaverryan",89
"stof",87
"javiereguiluz",84
"chalasr",80
"Spomky",74
"wouterj",71
"fabpot",67
"carsonbot",60
"yceruto",57
"mtarld",49
"OskarStark",44
"jrushlow",41
"derrabus",37
"HeahDude",36
"kbond",25
"94noni",24
"alamirault",23
"Seb33300",23
"lyrixx",21
"GromNaN",18
"github-actions",17
"xabbuh",16
"vincentchalamon",16
"dunglas",15
"rskuipers",14
"alexander-schranz",14
"HypeMC",13
"symfony-bot",10
"rmikalkenas",9
"peter17",8
"norkunas",8
"Nyholm",8
"Jean-Beru",8
"ajardin",7
"Bossman1337",7
"tobias-93",6
"r-martins",6
"mpdude",6
"jmsche",6
"zenas1210",5
"tgalopin",5
"Seldaek",5
"1ed",5
"ruudk",4
"olsavmic",4
"louismariegaborit",4
"l-vo",4
"vvasiloi",3
"tacman",3
"ro0NL",3
"michaljusiega",3
"johanadivare",3
"joelharkes",3
"gassan",3
"danielburger1337",3
"adegrenand",3
"VincentLanglet",3
"Kocal",3
"Kern046",3
"KDederichs",3
"Florian-B",3
"ychadwick",2
"welcoMattic",2
"voronkovich",2
"surfingmig",2
"starred-gijs",2
"qdequippe",2
"ostrolucky",2
"mohamedGasmii",2
"maxhelias",2
"manuelkiessling",2
"likeuntomurphy",2
"korkoshko",2
"gharlan",2
"franckranaivo",2
"dmaicher",2
"dkarlovi",2
"bocharsky-bw",2
"alexpott",2
"SHTIKOV",2
"Flo-JB",2
"FabienPapet",2
"Crell",2
"BahmanMD",2
"zairigimad",1
"yoannrenard",1
"wkania",1
"wadjeroudi",1
"upyx",1
"tvlooy",1
"turtle0x1",1
"tucksaun",1
"t-richard",1
"simPod",1
"seb-jean",1
"rvanlaak",1
"omniError",1
"mondrake",1
"mdoutreluingne",1
"marmichalski",1
"lzakrzewski",1
"jnoordsij",1
"jeremyFreeAgent",1
"jderusse",1
"javer",1
"jack-worman",1
"hacfi",1
"grossmannmartin",1
"drzraf",1
"dr-matt-smith",1
"devkral",1
"deleted_user",1
"ddeboer",1
"crmpicco",1
"buffcode",1
"bobahvas",1
"apfelbox",1
"amacrobert",1
"alanpoulain",1
"acrobat",1
"WebMamba",1
"Tobion",1
"SzymonKaminski",1
"SimonMarx",1
"Renrhaf",1
"PierreJoube",1
"Nommyde",1
"MathieM",1
"MaSpeng",1
"Korbeil",1
"GaryPEGEOT",1
"EdwinLove",1
"Deuchnord",1
"CoalaJoe",1
"Chameleon-m",1
"Chamaeleon-",1
"BafS",1
