user,PR
"nicolas-grekas",38
"kbond",20
"fancyweb",16
"jrushlow",11
"fabpot",9
"94noni",7
"defixje",6
"bocharsky-bw",6
"weaverryan",5
"ro0NL",5
"norkunas",5
"jvasseur",5
"javiereguiluz",5
"derrabus",5
"issamkhadiri1989",4
"alamirault",4
"CedrickOka",4
"BahmanMD",4
"jderusse",3
"fbiesse",3
"codedmonkey",3
"chalasr",3
"alexandre-daubois",3
"WinterSilence",3
"PhilETaylor",3
"trsteel88",2
"siganushka",2
"sflx-matze",2
"peteruu",2
"nicoalonso",2
"mdoutreluingne",2
"louismariegaborit",2
"htmlshaman1",2
"greg0ire",2
"gam6itko",2
"fchris82",2
"epixian",2
"dmitryuk",2
"alebedev80",2
"abdounikarim",2
"OskarStark",2
"MasterRO94",2
"Jibbarth",2
"JabriAbdelilah",2
"HypeMC",2
"DanielBadura",2
"CipherdevNL",2
"BlackbitDevs",2
"AymDev",2
"zayzou",1
"yannik131",1
"xavismeh",1
"xabbuh",1
"wouterj",1
"wolkenheim",1
"willemverspyck",1
"wikando-ck",1
"tucksaun",1
"sveneld",1
"silentgecko",1
"shadowc",1
"runephilosof-abtion",1
"rmikalkenas",1
"rbroen",1
"mttsch",1
"mtarld",1
"mpdude",1
"mjpvandenberg",1
"michaelKaefer",1
"mic-oliveira",1
"mamazu",1
"makraz",1
"luxemate",1
"loic425",1
"leonexcc",1
"l-vo",1
"kritzl",1
"kissifrot",1
"kevinpapst",1
"johanv",1
"jmsche",1
"jannick-holm",1
"houssemz",1
"hjanuschka",1
"haroldL-somo",1
"gausoft",1
"gabrielsolomon",1
"fridde",1
"flack",1
"enumag",1
"dvaeversted",1
"dilekerkut",1
"developer-av",1
"damienfa",1
"core23",1
"christophkoenig",1
"chrisguitarguy",1
"casahugo",1
"bizley",1
"bitgandtter",1
"bilalmalkoc",1
"benjaminmal",1
"b1rdex",1
"andrew-demb",1
"alexislefebvre",1
"akalineskou",1
"adpauly",1
"acrobat",1
"a-menshchikov",1
"Warxcell",1
"VincentLanglet",1
"Seldaek",1
"SVillette",1
"Rubinum",1
"Rezyan",1
"PythooonUser",1
"PierreJoube",1
"Nyholm",1
"MrAnyx",1
"Lenny4",1
"LANGERGabrielle",1
"JakeFr",1
"IamJingZhang",1
"GwendolenLynch",1
"Guikingone",1
"DAcodedBEAT",1
"CountZero1981",1
"BurningDog",1
"Bilge",1
"Amunak",1
"Ahummeling",1
