user,PR
"nicolas-grekas",228
"fabpot",176
"deleted_user",105
"javiereguiluz",78
"ro0NL",67
"stof",59
"natewiebe13",45
"xabbuh",44
"noniagriconomie",44
"derrabus",43
"wouterj",31
"ogizanagi",26
"lyrixx",26
"epitre",22
"viduc",17
"yceruto",16
"loic425",16
"alcaeus",16
"andrei0x309",14
"VincentLanglet",14
"Nyholm",14
"weaverryan",13
"ramsey",13
"AhmedRaafat14",13
"alexpott",11
"symfony-bot",10
"alexander-schranz",9
"maxhelias",8
"kelunik",8
"jderusse",8
"gennadigennadigennadi",8
"fancyweb",8
"andreyserdjuk",8
"Tobion",8
"PhilETaylor",8
"gonzalovilaseca",7
"luca-rath",6
"drupol",6
"digilist",6
"XWB",6
"zlodes",5
"linaori",5
"julienfalque",5
"inferont",5
"dunglas",5
"bohanyang",5
"aribon-cs",5
"ThomasLandauer",5
"ITernovtsii",5
"GrahamCampbell",5
"pluk77",4
"joelwurtz",4
"ihortymoshenko",4
"dmaicher",4
"TomasVotruba",4
"Taluu",4
"Nek-",4
"Lyrkan",4
"vasilvestre",3
"van2412",3
"someonewithpc",3
"sFreezer",3
"rezende79",3
"qkdreyer",3
"philipp-kolesnikov",3
"oxan",3
"nusphere",3
"github-actions",3
"dbrekelmans",3
"d-ph",3
"ShiNoSenshi",3
"OskarStark",3
"Kocal",3
"vudaltsov",2
"vstelmakh",2
"pl-github",2
"ostrolucky",2
"mvorisek",2
"miedzikd",2
"matthewtrask",2
"lucasmezencio",2
"ker0x",2
"kbond",2
"guilliamxavier",2
"evertharmeling",2
"elghailani",2
"chypriote",2
"brainexe",2
"bendavies",2
"azjezz",2
"apfelbox",2
"amberovsky",2
"YaFou",2
"Seldaek",2
"PierrickMartos",2
"MatTheCat",2
"JoshuaBehrens",2
"JeremieSamson",2
"GromNaN",2
"Geekimo",2
"zippex",1
"yoanbernabeu",1
"voronkovich",1
"u-mulder",1
"thamerbelfkihthamer",1
"teohhanhui",1
"stloyd",1
"smatyas",1
"seriquynh",1
"samnela",1
"rvitaliy",1
"rpkamp",1
"patrickbussmann",1
"olix21",1
"okazy",1
"nicofrand",1
"newtovaux",1
"moliata",1
"mmarton",1
"migo315",1
"mdeboer",1
"mattstauffer",1
"markwatney2016",1
"maranqz",1
"leup",1
"l-vo",1
"khaledalam",1
"kdefives",1
"jt2k",1
"jschaedl",1
"jmikola",1
"henry2778",1
"gmponos",1
"gmorel",1
"glensc",1
"gharlan",1
"dvdknaap",1
"dkarlovi",1
"dilantha",1
"debreczeniandras",1
"dbrumann",1
"damienalexandre",1
"colinodell",1
"bocharsky-bw",1
"bastnic",1
"b1rdex",1
"aso824",1
"alongosz",1
"ajcerqueti",1
"adpeyre",1
"Warxcell",1
"Voetloos",1
"TRowbotham",1
"TNAJanssen",1
"RentecTravis",1
"NikoGrano",1
"Neirda24",1
"MichaelBrauner",1
"Marmelatze",1
"MaSpeng",1
"Lctrs",1
"Khartir",1
"Jean85",1
"Gemorroj",1
"GPHemsley",1
"Chi-teck",1
"Ayesh",1
"Addvilz",1
"A-Marwan",1
"94noni",1
"4c0n",1
