user,PR
"nicolas-grekas",358
"fabpot",327
"deleted_user",166
"javiereguiluz",119
"HeahDude",99
"wouterj",90
"xabbuh",78
"weaverryan",63
"stof",59
"Nyholm",49
"dunglas",46
"noniagriconomie",42
"fancyweb",40
"SerheyDolgushev",32
"guillbdx",29
"jeremyFreeAgent",27
"OskarStark",27
"derrabus",25
"l-vo",23
"lyrixx",19
"maxhelias",17
"jakzal",17
"dpfaffenbauer",17
"chalasr",17
"vjandrea",16
"mtarld",16
"GromNaN",15
"tienvx",14
"ro0NL",14
"YaFou",14
"lmasforne",13
"jderusse",13
"guilliamxavier",13
"Tobion",13
"Kocal",13
"symfony-bot",12
"jrushlow",12
"alexander-schranz",12
"Deamon",12
"tvlooy",11
"ph-fritsche",11
"mpiot",11
"GregoireHebert",10
"Ayesh",10
"tcheymol",9
"krasilnikovm",9
"dbrumann",9
"biozshock",9
"X-Coder264",9
"ThomasLandauer",9
"mnapoli",8
"jschaedl",8
"Lyrkan",8
"yceruto",7
"garak",7
"flug",7
"atailouloute",7
"apfelbox",7
"castroCrea",6
"Nek-",6
"Koc",6
"soyuka",5
"pounard",5
"ogizanagi",5
"odolbeau",5
"gseidel",5
"flack",5
"andrerom",5
"JanJakes",5
"B-Galati",5
"wow-apps",4
"simivar",4
"ostrolucky",4
"natepage",4
"kbond",4
"cristi-contiu",4
"connorhu",4
"bendavies",4
"azjezz",4
"alanpoulain",4
"Taluu",4
"IndraGunawan",4
"ABGEO",4
"skmedix",3
"simonberger",3
"phpfour",3
"opdavies",3
"localheinz",3
"javespi",3
"greedyivan",3
"cv65kr",3
"codebuds33",3
"birkof",3
"artemoliynyk",3
"Eydamos",3
"vasilvestre",2
"stewartmalik",2
"sstok",2
"romainneutron",2
"przemyslaw-bogusz",2
"oallain",2
"mbabker",2
"mareksuscak",2
"kappa1389",2
"jspaetzel",2
"jrfnl",2
"jpjoao",2
"jdreesen",2
"helhum",2
"fsoedjede",2
"freiondrej",2
"eerison",2
"crishoj",2
"capuderg",2
"bocharsky-bw",2
"andrewmy",2
"VincentLanglet",2
"TysonAndre",2
"ThomasTr",2
"Shine-neko",2
"Seldaek",2
"Mael-91",2
"Jean85",2
"IonBazan",2
"BruceGitHub",2
"Aerendir",2
"zim32",1
"walva",1
"voronkovich",1
"vihuarar",1
"vicla31",1
"tarlepp",1
"tarjei",1
"stloyd",1
"staabm",1
"siganushka",1
"seb-jean",1
"rodnaph",1
"plfort",1
"pierredup",1
"osavchenko",1
"njutn95",1
"monteiro",1
"mleczakm",1
"miloshavlicek",1
"mikemilano",1
"mercuryseries",1
"martinssipenko",1
"lwillems",1
"leofeyer",1
"k0d3r1s",1
"jsoh",1
"jacquesndl",1
"iosifch",1
"icanhazstring",1
"hhallou",1
"evertharmeling",1
"elvis2",1
"driesvints",1
"dragoonis",1
"dkarlovi",1
"delolmo",1
"dbu",1
"darkdevlab",1
"damianz5",1
"curry684",1
"codegain",1
"bytehead",1
"arderyp",1
"antiseptikk",1
"ankurk91",1
"andrew-demb",1
"alexandre-castelain",1
"a-menshchikov",1
"Warxcell",1
"TeLiXj",1
"Swahjak",1
"Slamdunk",1
"Plopix",1
"PatchRanger",1
"NicoHaase",1
"MichaelDemeyer",1
"Jontsa",1
"Jeroeny",1
"JakubSzczesniak",1
"Gemorroj",1
"GPHemsley-RELX",1
"DennisdeBest",1
"DavidFeller",1
"Chemaclass",1
"COil",1
"BatsaxIV",1
"94noni",1
"7ochem",1
"2ec0b4",1
