user,PR
"nicolas-grekas",274
"derrabus",128
"weaverryan",115
"OskarStark",107
"stof",97
"wouterj",86
"fabpot",83
"carsonbot",79
"deleted_user",75
"javiereguiluz",68
"chalasr",66
"Nyholm",59
"ro0NL",33
"kbond",31
"jderusse",23
"xabbuh",22
"yoannrenard",21
"dbrekelmans",21
"Spomky",21
"mpdude",18
"dunglas",17
"jrushlow",13
"fancyweb",13
"Kocal",13
"symfony-bot",12
"noniagriconomie",12
"fre5h",12
"StaffNowa",12
"sidz",11
"peter-gribanov",11
"dbu",11
"jjsty1e",10
"Tobion",10
"kozlice",9
"jnadaud",9
"kylekatarnls",8
"alexandre-daubois",8
"GromNaN",8
"welcoMattic",7
"ogizanagi",7
"4c0n",7
"a-menshchikov",6
"YaFou",6
"HeahDude",6
"sylfabre",5
"michaljusiega",5
"dbrumann",5
"yceruto",4
"tgalopin",4
"scuben",4
"maxhelias",4
"marek-binkowski-sim",4
"lubo13",4
"Warxcell",4
"ValentineBoineau",4
"Ostrzyciel",4
"94noni",4
"tscni",3
"sstok",3
"simonchrz",3
"pierrejoye",3
"norkunas",3
"monteiro",3
"lyrixx",3
"jvasseur",3
"jdreesen",3
"batenburg",3
"ampaze",3
"Sven-Ve",3
"Oipnet",3
"vuryss",2
"tomasfejfar",2
"smilesrg",2
"seb-jean",2
"rosier",2
"mbrodala",2
"matason",2
"ker0x",2
"jordisala1991",2
"glukose",2
"fmonts",2
"dvdknaap",2
"dragosprotung",2
"daanvanberkel",2
"cenoura",2
"carakas",2
"bendavies",2
"benbor",2
"balazscsaba2006",2
"askeita",2
"apfelbox",2
"abunch",2
"Toflar",2
"ThomasLandauer",2
"Taluu",2
"Sanchous98",2
"MaximePinot",2
"Matth--",2
"HypeMC",2
"GrahamCampbell",2
"Firehed",2
"AnaRaro",2
"vidarl",1
"valentinloiseau",1
"tarlepp",1
"t-richard",1
"szepczynski",1
"sudo-barun",1
"simplegr",1
"simivar",1
"shyim",1
"rzeczkowskip",1
"romaricdrigon",1
"rjhllr",1
"rezende79",1
"qurben",1
"petrduda",1
"pableu",1
"omatamix",1
"odolbeau",1
"nikic",1
"mr-sven",1
"mnapoli",1
"maximehuran",1
"l-vo",1
"keradus",1
"jljohnstone",1
"jar1ax",1
"github-actions",1
"gharlan",1
"faizanakram99",1
"elattariyassine",1
"drupol",1
"dereuromark",1
"ddr5292",1
"danielTiringer",1
"christiaangoossens",1
"chess-server",1
"charlesen",1
"chadyred",1
"bocharsky-bw",1
"bobvandevijver",1
"bigboss86",1
"benjaminmal",1
"beberlei",1
"azjezz",1
"andrerom",1
"alexander-schranz",1
"adoy",1
"WedgeSama",1
"VladZernov",1
"TjorvenB",1
"Pixelshaped",1
"PhilETaylor",1
"NoRaged",1
"Matts",1
"Korbeil",1
"Kleinast",1
"Khartir",1
"IonBazan",1
"Huluti",1
"Firtzberg",1
"DevScyu",1
"CodeByZach",1
