user,PR
"ronag",130
"targos",26
"cjihrig",26
"danbev",24
"addaleax",22
"codebytere",19
"BridgeAR",19
"benjamingr",15
"jasnell",14
"DerekNonGeneric",14
"aduh95",11
"rexagod",10
"tstreamDOTh",9
"mhdawson",9
"rickyes",8
"Trott",8
"himself65",7
"benhalverson",7
"MylesBorins",7
"rvagg",6
"richardlau",6
"psjishnu",6
"devsnek",6
"bnoordhuis",6
"seishun",5
"sam-github",5
"mmarchini",5
"joyeecheung",5
"gabrielschulhof",5
"dfabulich",5
"delvedor",5
"bnb",5
"sbc100",4
"guybedford",4
"giankotarola",4
"alexandrtovmach",4
"AshCripps",4
"zhangwinning",3
"tniessen",3
"saulonunesdev",3
"puzpuzpuz",3
"nschonni",3
"mcollina",3
"mattiasrunge",3
"larson-carter",3
"fuxingZhang",3
"davedoesdev",3
"brianwarner",3
"bhumijgupta",3
"alepolidori",3
"ShogunPanda",3
"BethGriggs",3
"szmarczak",2
"styfle",2
"shackijj",2
"ryzokuken",2
"robpalme",2
"osher",2
"mscdex",2
"lundibundi",2
"jkrems",2
"gengjiawen",2
"dominykas",2
"cclauss",2
"bzoz",2
"ahmadawais",2
"SimenB",2
"Qard",2
"PeterDaveHello",2
"MrSlimCoder",2
"JoseJPR",2
"Ethan-Arrowood",2
"0807Jpatel",2
"zcbenz",1
"yashLadha",1
"wesleytodd",1
"vladimyr",1
"vdeturckheim",1
"tomanagle",1
"thomheymann",1
"thescientist13",1
"techhire11",1
"szekelyisz",1
"szTheory",1
"stegano",1
"sparsh-99",1
"snghnishant",1
"shawsourav",1
"shadowspawn",1
"sapics",1
"sanki12",1
"ruyadorno",1
"rosaxxny",1
"rodion-arr",1
"richard-townsend-arm",1
"renanfsp",1
"rachelnicole",1
"preyunk",1
"pragyandas",1
"outsideris",1
"o-micron",1
"nodejs-crowdin-zz",1
"monarchwadia",1
"mildsunrise",1
"mesbab1786",1
"marcosc90",1
"luk82",1
"lirantal",1
"lholmquist",1
"leidegre",1
"krislee",1
"kodekage",1
"jwhett",1
"julianduque",1
"juanarbol",1
"jschpp",1
"jordanchude",1
"jonchurch",1
"joesepi",1
"jeromecovington",1
"jasonkarns",1
"japj",1
"indutny",1
"iSkore",1
"hanazuki",1
"franck-romano",1
"fholzer",1
"esarafianou",1
"educostachaves",1
"edsadr",1
"ebickle",1
"dtklumpp",1
"docyx",1
"dneumann712",1
"dmabupt",1
"derekargueta",1
"cician",1
"bmeck",1
"blaky",1
"bghgary",1
"benob",1
"benbucksch",1
"bcoe",1
"arpwal",1
"arcanis",1
"antsmartian",1
"anfilat",1
"amcereijo",1
"Zirak",1
"XhmikosR",1
"XadillaX",1
"Voltra",1
"Sleavely",1
"Sceat",1
"Rheola",1
"Peng734",1
"Oaphi",1
"No9",1
"MarcinHoppe",1
"MRazvan",1
"MJayJang",1
"KuthorX",1
"KillianW",1
"HarshithaKP",1
"GeoffreyBooth",1
"FrozenPandaz",1
"Eomm",1
"Deep310",1
"DeeDeeG",1
"DaAitch",1
"AnthonyMaddox",1
"Alhadis",1
"",1
