user,PR
"nodejs-github-bot",33
"KhafraDev",28
"MoLow",23
"anonrig",20
"tniessen",17
"UlisesGascon",17
"targos",16
"VoltrexKeyva",15
"mhdawson",14
"joyeecheung",14
"RafaelGSS",14
"ovflowd",13
"AugustinMauroy",13
"ronag",12
"richardlau",12
"marco-ippolito",12
"Trott",11
"nschonni",10
"aduh95",10
"legendecas",9
"cjihrig",9
"panva",8
"deokjinkim",6
"cclauss",6
"araujogui",6
"HinataKah0",6
"gabrielschulhof",5
"CodingRule",5
"rvagg",4
"mertcanaltin",4
"gengjiawen",4
"yjl9903",3
"shanpriyan",3
"jazelly",3
"jasnell",3
"debadree25",3
"danielleadams",3
"daeyeon",3
"btea",3
"StefanStojanovic",3
"RaisinTen",3
"Harkunwar",3
"vasanth9",2
"sosoba",2
"smorimoto",2
"sheplu",2
"rzhao271",2
"lemire",2
"ktssr",2
"gjgmenendez",2
"christiantakle",2
"atlowChemi",2
"addaleax",2
"TimothyGu",2
"KevinEady",2
"GeoffreyBooth",2
"ErickWendel",2
"zombieyang",1
"znewsham",1
"zcbenz",1
"westy92",1
"utkarsh4084",1
"ujwalpoovaiah",1
"u-rogel",1
"titanism",1
"tisonkun",1
"syg",1
"sxa",1
"sunhaiyong1978",1
"step-security-bot",1
"srl295",1
"sainagendra",1
"rv97",1
"ruyadorno",1
"rockdrilla",1
"rluvaton",1
"ospencer",1
"orgads",1
"npm-cli-bot",1
"nnsay",1
"mohd096",1
"mikeesto",1
"metcoder95",1
"meixg",1
"mcollina",1
"mattius459",1
"manishprivet",1
"luyahan",1
"kvakil",1
"kleisauke",1
"juanarbol",1
"jotafeldmann",1
"jakecastelli",1
"isaacs",1
"harshitphoenix",1
"gerrard00",1
"fengmk2",1
"evanmozumder",1
"dubzzz",1
"dtinth",1
"dpogue",1
"dmnsgn",1
"dinfuehr",1
"dfellis",1
"codedokode",1
"chearon",1
"brodo",1
"bmeck",1
"benjaminpjones",1
"beliaev-maksim",1
"arty-name",1
"alexec",1
"ahangarha",1
"XadillaX",1
"Wai-Dung",1
"VerteDinde",1
"SpencerKaiser",1
"Songkeys",1
"RedBeard0531",1
"Ranieri93",1
"Qard",1
"Olaleye-Blessing",1
"MikeRalphson",1
"MaxLeiter",1
"LiviaMedeiros",1
"KoolTheba",1
"JohnTitor",1
"JckXia",1
"JatinSharma32",1
"JakobJingleheimer",1
"Gefix",1
"FHachez",1
"Ethan-Arrowood",1
"Ashishvkale",1
"Andarist",1
"Aaryan6",1
