user,PR
"nodejs-github-bot",718
"ovflowd",293
"rluvaton",199
"aduh95",165
"bmuenzenmeyer",131
"anonrig",130
"MoLow",130
"github-actions",110
"GeoffreyBooth",104
"cjihrig",87
"mhdawson",78
"ljharb",74
"vercel",73
"atlowChemi",73
"mcollina",69
"RafaelGSS",67
"khaosdoctor",61
"richardlau",50
"targos",48
"lpinca",47
"joyeecheung",44
"legendecas",36
"benjamingr",36
"JakobJingleheimer",31
"izaakschroeder",29
"debadree25",29
"mikeesto",27
"ErickWendel",27
"umairraza96",25
"marco-ippolito",25
"jsumners",25
"RaisinTen",25
"CGQAQ",23
"Trott",21
"tniessen",20
"omlondhe",20
"danielleadams",19
"juanarbol",18
"UlisesGascon",18
"panva",17
"mscdex",15
"ShogunPanda",15
"AugustinMauroy",15
"cclauss",14
"bmeck",14
"Nirajn2311",14
"mertcanaltin",13
"ronag",12
"bricss",12
"Chandupuram",12
"shanpriyan",11
"ruyadorno",11
"LiviaMedeiros",11
"WebReflection",10
"ocodista",9
"Ceres6",9
"theofficialgman",8
"gabrielschulhof",8
"daeyeon",8
"bnoordhuis",8
"bellbind",8
"ywave620",7
"metcoder95",7
"lukiano",7
"jasnell",7
"codecov-commenter",7
"KhafraDev",7
"sohan2410",6
"ktssr",6
"gengjiawen",6
"MattIPv4",6
"KevinEady",6
"HinataKah0",6
"Harkunwar",6
"H4ad",6
"tony-go",5
"khardix",5
"jaylinski",5
"an5er",5
"StefanStojanovic",5
"BahugunaSaumya",5
"whut",4
"tisma95",4
"rzhao271",4
"kibertoad",4
"kanongil",4
"ahmed0saber",4
"BethGriggs",4
"zooba",3
"rvagg",3
"meyfa",3
"jeffsec-aws",3
"indutny",3
"iloveitaly",3
"illusi0n7",3
"himself65",3
"codecov",3
"aral",3
"Uzlopak",3
"0xArdi-N",3
"trusktr",2
"shipujin",2
"santigimeno",2
"renhiyama",2
"rafasofizada",2
"pluris",2
"koh110",2
"jkrems",2
"jimmywarting",2
"jcbhmr",2
"indutny-signal",2
"bakkot",2
"arcanis",2
"araujogui",2
"aloisklink",2
"Zhangdroid",2
"VoltrexKeyva",2
"That-Guy977",2
"Qard",2
"Ethan-Arrowood",2
"yoavain",1
"wraithgar",1
"vrinda-mahajan",1
"vmoroz",1
"thefourtheye",1
"talvaknin744",1
"sxa",1
"sombriks",1
"rozzilla",1
"raress96",1
"pimterry",1
"ospencer",1
"nschonni",1
"npm-cli-bot",1
"miladfarca",1
"mikemaccana",1
"merceyz",1
"lukekarrys",1
"lemire",1
"koshic",1
"guybedford",1
"github-advanced-security",1
"giltayar",1
"gandazgul",1
"fabiospampinato",1
"deokjinkim",1
"dancastillo",1
"cristianounix",1
"cola119",1
"brjsp",1
"bashor",1
"alvarowolfx",1
"addaleax",1
"Wai-Dung",1
"SimenB",1
"QuadTriangle",1
"Prateek462003",1
"Mifrill",1
"KuthorX",1
"Jarred-Sumner",1
"BridgeAR",1
"Apollon77",1
"AdityaPimpalkar",1
