user,PR
"RedYetiDev",48
"nodejs-github-bot",24
"rluvaton",22
"Uzlopak",22
"RafaelGSS",21
"targos",19
"Trott",18
"aduh95",17
"KhafraDev",15
"tsctx",14
"ronag",12
"joyeecheung",12
"anonrig",11
"marco-ippolito",10
"ShogunPanda",10
"metcoder95",9
"mcollina",9
"mhdawson",8
"flakey5",8
"tniessen",7
"mweberxyz",7
"richardlau",6
"rvagg",5
"lpinca",5
"daeyeon",5
"cclauss",5
"canerakdas",5
"AugustinMauroy",5
"yagehu",4
"ovflowd",4
"npm-cli-bot",4
"kylo5aby",4
"MoLow",4
"LaurentGoderre",4
"IlyasShabi",4
"wesleytodd",3
"thisalihassan",3
"theoludwig",3
"scosol",3
"pluris",3
"panva",3
"mochaaP",3
"mAmineChniti",3
"lemire",3
"kumarrishav",3
"jasnell",3
"huseyinacacak-janea",3
"climba03003",3
"cjihrig",3
"zcbenz",2
"zbinlin",2
"vmoroz",2
"theanarkh",2
"sinansonmez",2
"segevfiner",2
"saranrajshri",2
"ruyadorno",2
"nschonni",2
"nodejs-crowdin",2
"mortale2004",2
"mertcanaltin",2
"lucshi",2
"legendecas",2
"kushagravats",2
"guybedford",2
"fahrradflucht",2
"faeztgh",2
"debadree25",2
"UlisesGascon",2
"PeterDaveHello",2
"JakobJingleheimer",2
"GeoffreyBooth",2
"zeffanine-aimen",1
"zanettea",1
"yosuke-furukawa",1
"tsibley",1
"trivikr",1
"toyobayashi",1
"szuend",1
"styfle",1
"stduhpf",1
"ssakib4040",1
"srl295",1
"shawndale19",1
"sharadraju",1
"satodu",1
"rikhall1515",1
"reeveng",1
"r34son",1
"plumpNation",1
"pimterry",1
"pavel-romanov8",1
"okko",1
"nzakas",1
"nicolo-ribaudo",1
"mvanzoest",1
"mthirumalai2905",1
"mostafa-nematpour",1
"mlegenhausen",1
"mleenhardt",1
"mikolertesx",1
"mihir254",1
"matthieusieben",1
"matheusfelipeog",1
"lukekarrys",1
"lsrocha",1
"lovell",1
"kettanaito",1
"josephfrazier",1
"joesepi",1
"itzzjb",1
"hjr3",1
"himself65",1
"eugene1g",1
"emmanuel-ferdman",1
"edsadr",1
"dygabo",1
"dtsuper3",1
"dipeshagarwaaal",1
"devraymondsh",1
"deokjinkim",1
"davlgd",1
"das7pad",1
"daklay",1
"cola119",1
"codebytere",1
"cjinhuo",1
"chrisirhc",1
"chinmoykr",1
"bmeck",1
"beny996",1
"atlowChemi",1
"anthonyshew",1
"ahai-code",1
"addaleax",1
"abmusse",1
"abizek",1
"aawadat",1
"VoltrexKeyva",1
"Thales-de-Milet",1
"TenzDelek",1
"StefanStojanovic",1
"SophonieBouye",1
"SimenB",1
"RicoTarascio",1
"MattiasBuelens",1
"MattIPv4",1
"ManotLuijiu",1
"LiviaMedeiros",1
"Koromix",1
"Keysox",1
"KevinEady",1
"JikokuAice",1
"JavaLavaMT",1
"JaoodxD",1
"JacksonTian",1
"FatumaA",1
"ExIxIxS",1
"Eprince-hub",1
"Don78843Fk",1
"Brooooooklyn",1
"Bo98",1
"Benricheson101",1
"Amankazmi",1
"AbhiPrasad",1
"10xLaCroixDrinker",1
