user,PR
"angelaschultz0622",81
"joyeecheung",22
"RafaelGSS",22
"tniessen",21
"nodejs-github-bot",20
"aduh95",19
"LiviaMedeiros",18
"ovflowd",17
"mhdawson",16
"pluris",15
"UlisesGascon",13
"rluvaton",10
"anonrig",9
"zcbenz",6
"KhafraDev",6
"targos",5
"NextThread",5
"MoLow",5
"HinataKah0",5
"rockdrilla",4
"richardlau",4
"legendecas",4
"deokjinkim",4
"atlowChemi",4
"GeoffreyBooth",4
"0o001",4
"araujogui",3
"Xstoudi",3
"Trott",3
"JakobJingleheimer",3
"AugustinMauroy",3
"ywave620",2
"umairraza96",2
"sxa",2
"shubham9411",2
"sheplu",2
"rzhao271",2
"pimterry",2
"philnash",2
"notebook-t",2
"juanarbol",2
"izaakschroeder",2
"imcotton",2
"guybedford",2
"cjihrig",2
"benjamingr",2
"balazsorban44",2
"VoltrexKeyva",2
"ShogunPanda",2
"yiyunlei",1
"vishal6557",1
"toyobayashi",1
"tombruijn",1
"styfle",1
"shqld",1
"shipujin",1
"santigimeno",1
"ruyadorno",1
"rodion-arr",1
"revolter",1
"puxiao",1
"prettydiff",1
"panva",1
"npm-cli-bot",1
"moazkhan05",1
"mmarchini",1
"michalbiesek",1
"mertcanaltin",1
"martenrichter",1
"luizabchagas",1
"latortuga71",1
"kvakil",1
"kaywin7",1
"kanongil",1
"joesepi",1
"jcbhmr",1
"iloveitaly",1
"illusi0n7",1
"ida613",1
"gurgunday",1
"graebm",1
"flakey5",1
"faustinozanetto",1
"fabianbuettner",1
"dsanders11",1
"dkp-7",1
"daeyeon",1
"codebytere",1
"climacot",1
"cclauss",1
"capaj",1
"canerakdas",1
"brianathere",1
"bmuenzenmeyer",1
"athy125",1
"arcanis",1
"andremralves",1
"alexfernandez",1
"afanasy",1
"StefanStojanovic",1
"SherifEmad20",1
"Qard",1
"LEEYS96",1
"KhooHaoYit",1
"HillaryNyakundi",1
"ErickWendel",1
"EnriquezAlberto",1
"DRiOscar",1
"Ceres6",1
"AdamMajer",1
