user,PR
"Uzlopak",33
"nodejs-github-bot",25
"aduh95",19
"RafaelGSS",15
"KhafraDev",15
"marco-ippolito",14
"tsctx",13
"mhdawson",12
"lucshi",9
"mcollina",8
"joyeecheung",8
"targos",7
"zcbenz",5
"sosukesuzuki",5
"ronag",5
"lpinca",5
"legendecas",5
"cclauss",5
"anonrig",5
"rvagg",4
"richardlau",4
"ovflowd",4
"mwelwankuta",4
"matthewkeil",4
"UlisesGascon",4
"toyobayashi",3
"pluris",3
"mochaaP",3
"metcoder95",3
"merceyz",3
"flakey5",3
"bmuenzenmeyer",3
"ShogunPanda",3
"MattIPv4",3
"xsbchen",2
"tniessen",2
"sheplu",2
"onurerkan",2
"ognjenjevremovic",2
"mertcanaltin",2
"lemire",2
"kvakil",2
"jeremymeng",2
"jasnell",2
"everett1992",2
"duncanchiu409",2
"canerakdas",2
"alex",2
"VoltrexKeyva",2
"StefanStojanovic",2
"MoLow",2
"BoogyMan710",2
"wh0",1
"u9g",1
"timursevimli",1
"tims-bsquare",1
"styfle",1
"stefanbeigel",1
"shipujin",1
"sharjeelfaiq",1
"ryancanulla",1
"ruyadorno",1
"rossilor95",1
"pulkit-30",1
"pmarchini",1
"pimterry",1
"panva",1
"opchaves",1
"oNavShaHo",1
"npm-cli-bot",1
"mrddter",1
"mmarchini",1
"micheleriva",1
"mdrobny",1
"liudonghua123",1
"kxxt",1
"kpingol",1
"khardix",1
"kenrick95",1
"jcbhmr",1
"isker",1
"guybedford",1
"fhinkel",1
"fercho-dev",1
"dygabo",1
"debadree25",1
"codebytere",1
"chncaption",1
"branchseer",1
"big-kahuna-burger",1
"bekcpear",1
"atlowChemi",1
"anurag-roy",1
"Skn0tt",1
"Semigradsky",1
"RakeshReddy143005",1
"RaisinTen",1
"NextThread",1
"Medhansh404",1
"Janrupf",1
"James1x0",1
"Imperat",1
"IlyasShabi",1
"Hitesh8000",1
"Gitjimmy2",1
"FranciscoMateusVG",1
"Ethan-Arrowood",1
"Davidthecode",1
"ChinaiOS",1
"Chicook",1
"Baghel004",1
"AndresMorelos",1
