user,PR
"Trott",73
"targos",29
"richardlau",23
"mhdawson",22
"aduh95",20
"RaisinTen",13
"tniessen",11
"ronag",11
"nschonni",11
"mcollina",11
"nodejs-github-bot",7
"Mesteery",7
"zcbenz",6
"rvagg",6
"lpinca",6
"iam-frankqiu",6
"danbev",6
"VoltrexKeyva",6
"taggon",5
"npm-robot",5
"bnb",5
"arcanis",5
"RafaelGSS",5
"joyeecheung",4
"guybedford",4
"gdccwxx",4
"danielleadams",4
"aduh95-test-account",4
"Wai-Dung",4
"MasonM",4
"BethGriggs",4
"wbt",3
"rayw000",3
"hutchgrant",3
"gengjiawen",3
"dnalborczyk",3
"J-Human",3
"GeoffreyBooth",3
"DerekNonGeneric",3
"srl295",2
"shajanjp",2
"raryk",2
"mscdex",2
"mmarchini",2
"marktoh",2
"manishprivet",2
"juanarbol",2
"jodevsa",2
"import-brain",2
"flovilmart",2
"datlechin",2
"codebytere",2
"cclauss",2
"WenheLI",2
"PiotrRybak",2
"PeterDaveHello",2
"NriotHrreion",2
"Linkgoron",2
"zhoukekestar",1
"zefir-git",1
"zbo14",1
"wraithgar",1
"watilde",1
"warlock1996",1
"wafuwafu13",1
"twchn",1
"tuckbick",1
"tgambet",1
"suryapratapsinghsuryavanshi",1
"sumitkt",1
"simon-id",1
"shr-project",1
"sbielenica",1
"rauno56",1
"rasadeghnasab",1
"rareyesrd",1
"otobongfp",1
"othiym23",1
"onl1ner",1
"olivierodo",1
"njbrake",1
"niteshmisraGA",1
"naveensrinivasan",1
"mskelton",1
"miniak",1
"milesnash",1
"martinmunillas",1
"mandaputtra",1
"luyahan",1
"lukeed",1
"kyr0",1
"jonchurch",1
"jonahsnider",1
"jellelicht",1
"isaacbrodsky",1
"igncp",1
"git-srinivas",1
"gc",1
"foxxyz",1
"fishmandev",1
"fasttime",1
"enverarslan",1
"elegantcoder",1
"dsamaniegov",1
"dr-js",1
"brianpursley",1
"benjamingr",1
"benhalverson",1
"alexanderfloh",1
"akamfoad",1
"adamkw",1
"adaex",1
"Youxuner",1
"SomaticIT",1
"Richienb",1
"RA80533",1
"Qard",1
"Mikaela",1
"Merian0818",1
"MarkusVolk",1
"JosephusPaye",1
"JoseJPR",1
"JohnTitor",1
"Jeve-Stobs",1
"JessNah",1
"JckXia",1
"JakobJingleheimer",1
"Jak7",1
"Hosampor1",1
"HoNhatHy",1
"Fishrock123",1
"Ethan-Arrowood",1
"Ayase-252",1
"AshCripps",1
"AliasT",1
"Achan81",1
