user,PR
"nodejs-github-bot",767
"ovflowd",268
"targos",136
"aduh95",129
"joyeecheung",115
"anonrig",106
"github-actions",103
"GeoffreyBooth",103
"tsctx",74
"ronag",73
"AugustinMauroy",66
"mhdawson",61
"mcollina",58
"tniessen",55
"KhafraDev",54
"codecov-commenter",50
"Ethan-Arrowood",50
"canerakdas",49
"bmuenzenmeyer",49
"wesleytodd",48
"lpinca",48
"jasnell",43
"ljharb",42
"vercel",40
"RafaelGSS",40
"H4ad",40
"richardlau",34
"legendecas",33
"Uzlopak",32
"flakey5",25
"atomicwrite",25
"MoLow",24
"bnoordhuis",23
"lemire",21
"metcoder95",20
"demakoff",20
"panva",19
"marco-ippolito",19
"MrJithil",17
"RaisinTen",15
"pluris",14
"kvakil",14
"zcbenz",13
"srl295",12
"benjamingr",12
"ardi-nugraha",12
"zeusdeux",11
"TheFossilDev",11
"lucshi",10
"zhenweijin",9
"privatenumber",9
"chenyuyang2022",9
"bricss",9
"juanarbol",8
"UlisesGascon",8
"znewsham",7
"rluvaton",7
"luyahan",6
"laverdet",6
"jsumners",6
"bradh352",6
"MattiasBuelens",6
"shubham9411",5
"rvagg",5
"meyfa",5
"debadree25",5
"cclauss",5
"bluescreen",5
"MrHBS",5
"JakobJingleheimer",5
"robbiespeed",4
"pipobscure",4
"kkoopa",4
"khardix",4
"islandryu",4
"gireeshpunathil",4
"giltayar",4
"cjihrig",4
"aparzi",4
"PaperStrike",4
"BridgeAR",4
"vmoroz",3
"tony-go",3
"tobie",3
"otaviosilva22",3
"mikeesto",3
"merceyz",3
"lukekarrys",3
"kxxt",3
"guybedford",3
"github-advanced-security",3
"gabrielschulhof",3
"fabiospampinato",3
"deokjinkim",3
"codecov",3
"chjj",3
"bmeck",3
"bengl",3
"SuperchupuDev",3
"ShogunPanda",3
"PeterDaveHello",3
"Mifrill",3
"MarshallOfSound",3
"LaurentGoderre",3
"ArsalanDotMe",3
"tonivj5",2
"pulkit-30",2
"meixg",2
"kibertoad",2
"karlhorky",2
"jbergstroem",2
"isaacs",2
"himself65",2
"ematipico",2
"ddazal",2
"codebytere",2
"bacebu4",2
"alexweej",2
"Trott",2
"Septa2112",2
"RBrNx",2
"LiviaMedeiros",2
"JonasBa",2
"JesuHrz",2
"DevPres",2
"Conaclos",2
"CodeVersePro",2
"AlttiRi",2
"AbhiPrasad",2
"wraithgar",1
"webcarrot",1
"tomhaddad",1
"theanarkh",1
"strawberrywz",1
"smonolo",1
"simondeziel",1
"shipujin",1
"sentry-io",1
"peixotoleonardo",1
"miladfarca",1
"joesepi",1
"jabro86",1
"iannonoss",1
"gjasny",1
"giacomorebonato",1
"gengjiawen",1
"gebsh",1
"fabiosantoscode",1
"darrachequesne",1
"cricciardi",1
"bugb",1
"bcoe",1
"bakkot",1
"atlowChemi",1
"abmusse",1
"VoltrexKeyva",1
"ToshB",1
"SpaceDux",1
"SociableSteve",1
"Qard",1
"Puppo",1
"MikeMcC399",1
"MattIPv4",1
"LJ1102",1
"CanadaHonk",1
