user,PR
"nodejs-github-bot",439
"Trott",310
"ronag",232
"mmarchini",201
"jasnell",170
"mcollina",158
"DerekNonGeneric",155
"addaleax",150
"guybedford",149
"aduh95",140
"MylesBorins",126
"github-actions",93
"Qard",83
"richardlau",78
"ljharb",78
"mhdawson",74
"lundibundi",74
"nschonni",55
"GeoffreyBooth",53
"Flarna",47
"designMoreWeb",44
"Ethan-Arrowood",42
"bmeck",39
"benhalverson",37
"targos",33
"tniessen",32
"bnb",32
"BridgeAR",29
"lpinca",26
"delvedor",26
"phillipj",24
"juanarbol",23
"gengjiawen",23
"gabrielschulhof",23
"olalonde",22
"boneskull",22
"mscdex",21
"rvagg",19
"codecov",19
"yashLadha",18
"BethGriggs",18
"zackschuster",17
"yous",17
"marcustisater",17
"devsnek",17
"codebytere",17
"cclauss",17
"hemanth",16
"bnoordhuis",16
"rickyes",15
"isaacs",15
"joyeecheung",14
"jkrems",14
"jendowns",14
"daguej",14
"cjihrig",14
"SimenB",14
"benjamingr",13
"ruyadorno",11
"ghinks",11
"trivikr",10
"micahgodbolt",10
"outsideris",9
"mildsunrise",9
"gireeshpunathil",9
"danielleadams",9
"NickNaso",9
"DavidKorczynski",9
"watilde",8
"imatlopez",8
"ryzokuken",7
"iandrc",7
"codecov-commenter",7
"vdeturckheim",6
"trevnorris",6
"szmarczak",6
"psjishnu",6
"fox1t",6
"clshortfuse",6
"wesleytodd",5
"silverwind",5
"masx200",5
"lindsaybloom",5
"joaolucasl",5
"joaocgreis",5
"jemjam",5
"PoojaDurgad",5
"ExE-Boss",5
"wjabbour",4
"rodion-arr",4
"mkrawczuk",4
"mceachen",4
"jschlight",4
"evanlucas",4
"JohnPhamous",4
"ttshivers",3
"thescientist13",3
"talentlessguy",3
"puzpuzpuz",3
"priyank-p",3
"nikolaykrashnikov",3
"horsfallnathan",3
"cspotcode",3
"arcanis",3
"ThePrez",3
"RafaelGSS",3
"Krank2me",3
"zenflow",2
"vweevers",2
"travi",2
"timsuchanek",2
"s4m0r4m4",2
"rachelnicole",2
"qballer",2
"osk2",2
"mikhalev-im",2
"mikeesto",2
"lholmquist",2
"legendecas",2
"jivthesh",2
"jimmywarting",2
"himself65",2
"davedoesdev",2
"codecov-io",2
"bricss",2
"belochub",2
"antsmartian",2
"XhmikosR",2
"TangliziGit",2
"Nelias",2
"MrHeer",2
"MJayJang",2
"Jolg42",2
"DeeDeeG",2
"ChALkeR",2
"BlackYoup",2
"BazyliszeK27Krk",2
"willin",1
"wa-Nadoo",1
"vmarchaud",1
"umairx97",1
"sxa",1
"sokra",1
"sheplu",1
"saulonunesdev",1
"samstiyer",1
"pierreneter",1
"nisarhassan12",1
"niftylettuce",1
"nemphys",1
"mostafa7904",1
"maxhuebler",1
"matt4530",1
"marijus-ravickas",1
"lirantal",1
"koppor",1
"johnmuhl",1
"joesepi",1
"jeromecovington",1
"giltayar",1
"frank-dspeed",1
"fholzer",1
"edsadr",1
"dougwilson",1
"dominykas",1
"developit",1
"dennisameling",1
"davidguttman",1
"danbev",1
"chjj",1
"ayed42",1
"aks-",1
"ZYSzys",1
"Yogendra0Sharma",1
"XadillaX",1
"Wai-Dung",1
"TimothyGu",1
"SebastianOpiyo",1
"PeterDaveHello",1
"MintThitiratChamnan",1
"MasonM",1
"Linkgoron",1
"KevinEady",1
"JasonEtco",1
"HarshithaKP",1
"Fishrock123",1
"DotCoyote",1
"Deepp0925",1
"AshCripps",1
"AbhipsaGuru1012",1
