user,PR
"nodejs-github-bot",986
"aduh95",276
"anonrig",254
"mhdawson",161
"Trott",158
"mcollina",134
"github-actions",88
"targos",85
"ronag",79
"cjihrig",79
"richardlau",74
"MoLow",74
"ovflowd",63
"GeoffreyBooth",55
"RafaelGSS",54
"joyeecheung",50
"AugustinMauroy",48
"Flarna",47
"debadree25",46
"addaleax",46
"RaisinTen",46
"codecov-commenter",44
"KhafraDev",44
"Qard",43
"ljharb",37
"legendecas",37
"jasnell",34
"panva",32
"ErickWendel",31
"bnoordhuis",28
"lpinca",27
"shanpriyan",26
"abenhamdine",26
"mscdex",25
"gengjiawen",24
"Wai-Dung",24
"VoltrexKeyva",24
"MrJithil",24
"facutuesca",22
"ShogunPanda",22
"tniessen",21
"ywave620",20
"UlisesGascon",20
"sheplu",19
"nschonni",17
"deokjinkim",17
"tony-go",16
"rluvaton",15
"daeyeon",15
"LiviaMedeiros",15
"ruyadorno",13
"arcanis",13
"danielleadams",11
"shipujin",10
"santigimeno",10
"styfle",9
"nathanael-ruf",9
"BridgeAR",9
"silverwind",8
"jimmywarting",8
"jaxoncreed",8
"fossamagna",8
"StefanStojanovic",8
"theanarkh",7
"smeng9",7
"JakobJingleheimer",7
"vweevers",6
"trevnorris",6
"juanarbol",6
"gireeshpunathil",6
"bricss",6
"benjamingr",6
"KevinEady",6
"vrunoa",5
"kibertoad",5
"dsanders11",5
"bnb",5
"assalielmehdi",5
"RReverser",5
"AshCripps",5
"willin",4
"vdeturckheim",4
"thomasbnt",4
"okuryu",4
"npm-cli-bot",4
"lukekarrys",4
"editor-syntax",4
"codecov",4
"benhalverson",4
"Slapbox",4
"BethGriggs",4
"yashLadha",3
"jviotti",3
"jnoordsij",3
"emirgoren",3
"e-jigsaw",3
"cclauss",3
"antonstefer",3
"SimenB",3
"PhilipTrauner",3
"vmoroz",2
"vincsb",2
"ttshivers",2
"trivikr",2
"tobie",2
"timdp",2
"sxa",2
"sevkioruc",2
"robertgzr",2
"qdaoming",2
"nappy",2
"mikeesto",2
"mdashlw",2
"lucshi",2
"lemire",2
"kxrt",2
"kivancbilen",2
"huntie",2
"ghosind",2
"XhmikosR",2
"Uzlopak",2
"Splexyirimiyax",2
"Richienb",2
"Neustradamus",2
"MylesBorins",2
"JckXia",2
"Ethan-Arrowood",2
"AdriVanHoudt",2
"xtx1130",1
"xdc0",1
"vsmteam",1
"terry-fei",1
"takuro-sato",1
"srl295",1
"skeeto",1
"sindresorhus",1
"raryson",1
"piranna",1
"nstepien",1
"niyas-sait",1
"moki",1
"mohd-akram",1
"mhcrocky",1
"mathiasbynens",1
"marco-ippolito",1
"kyliewd",1
"kovsu",1
"kkoopa",1
"kiliczsh",1
"julianmesa-gitkraken",1
"joesepi",1
"hursittarcan",1
"heyheyhello",1
"guybedford",1
"github-advanced-security",1
"gabibguti",1
"fhinkel",1
"emzeidan",1
"dnalborczyk",1
"cpumanaz",1
"cola119",1
"cheungxi",1
"ccouzens",1
"carboneater",1
"bergos",1
"bengl",1
"baslr",1
"apapirovski",1
"adamrdavid",1
"Semigradsky",1
"PeterDaveHello",1
"N-R-K",1
"JamesKyburz",1
"Artem13327",1
"Adenilson",1
"AbdelrahmanOmar29147",1
