user,PR
"aduh95",42
"nodejs-github-bot",30
"panva",21
"anonrig",17
"KhafraDev",17
"joyeecheung",16
"mhdawson",15
"tniessen",13
"debadree25",12
"RafaelGSS",12
"ronag",11
"MoLow",11
"UlisesGascon",9
"richardlau",8
"legendecas",8
"Trott",8
"targos",7
"richiemccoll",7
"marco-ippolito",7
"addaleax",6
"ShogunPanda",6
"codebytere",5
"AugustinMauroy",5
"npm-cli-bot",4
"jakecastelli",4
"cjihrig",4
"SRHerzog",4
"RaisinTen",4
"GeoffreyBooth",4
"BridgeAR",4
"tony-go",3
"theanarkh",3
"ruyadorno",3
"cclauss",3
"VoltrexKeyva",3
"StefanStojanovic",3
"MylesBorins",3
"toyobayashi",2
"rluvaton",2
"pulkit-30",2
"nschonni",2
"nazarepiedady",2
"moto-timo",2
"meixg",2
"mcollina",2
"kyrylkov",2
"kettanaito",2
"juanarbol",2
"josusky",2
"jasnell",2
"fraxken",2
"dubzzz",2
"dmabupt",2
"deokjinkim",2
"brodo",2
"SinaBYR",2
"RishabhKodes",2
"M-Orziboyev",2
"LiviaMedeiros",2
"KrayzeeKev",2
"BethGriggs",2
"xgqfrms",1
"xconverge",1
"vramana",1
"umuoy1",1
"thescientist13",1
"sxa",1
"sepehrst",1
"santigimeno",1
"rzhao271",1
"rjha-gd",1
"ravindraP20",1
"pan93412",1
"p9f",1
"ovflowd",1
"okmttdhr",1
"nappy",1
"metcoder95",1
"mertcanaltin",1
"lilsweetcaligula",1
"khalsah",1
"joshxyzhimself",1
"jongwooo",1
"joesepi",1
"jlenon7",1
"jimmy-guzman",1
"jenthone",1
"italojs",1
"iot-defcon",1
"hursittarcan",1
"hilleer",1
"hidecology",1
"gengjiawen",1
"gabibguti",1
"ferdnyc",1
"elrrrrrrr",1
"dominykas",1
"dave1780",1
"darcyclarke",1
"climba03003",1
"chahatjain2001",1
"bcoe",1
"batrla",1
"austinkelleher",1
"andreas-ibm",1
"abmusse",1
"XadillaX",1
"Theo-Steiner",1
"SkeLLLa",1
"SimenB",1
"Root-Core",1
"Rajesh-Narayanappa87",1
"Pospelove",1
"MrJithil",1
"LordLucass",1
"KruASe76",1
"JikkyHD",1
"JckXia",1
"HerrCai0907",1
"Dailyscat",1
"CodytTorgerson",1
"Avvyxx",1
