user,PR
"nodejs-github-bot",791
"addaleax",364
"jasnell",265
"ronag",231
"mmarchini",195
"MylesBorins",174
"Trott",166
"sam-github",150
"richardlau",129
"mhdawson",128
"targos",115
"gabrielschulhof",103
"mcollina",94
"gengjiawen",88
"bnoordhuis",87
"rvagg",84
"guybedford",81
"nschonni",76
"HarshithaKP",69
"jkrems",68
"himself65",61
"BridgeAR",61
"ljharb",57
"bmeck",56
"alexandrtovmach",53
"GeoffreyBooth",53
"mscdex",52
"cjihrig",51
"aduh95",42
"devsnek",40
"puzpuzpuz",35
"dnlup",34
"cclauss",34
"lpinca",33
"BethGriggs",30
"zeke",29
"tniessen",27
"szmarczak",27
"gireeshpunathil",27
"codebytere",27
"AshCripps",27
"github-actions",25
"yashLadha",22
"juanarbol",21
"benhalverson",21
"yous",20
"DerekNonGeneric",19
"bzoz",18
"XhmikosR",16
"Flarna",15
"ryzokuken",14
"ebickle",14
"legendecas",13
"srl295",12
"codecov-io",12
"jkleinsc",11
"LaRuaNa",11
"ExE-Boss",11
"maddhruv",10
"joyeecheung",10
"dmabupt",10
"SMotaal",10
"vweevers",9
"KevinEady",9
"nimit95",8
"marocchino",8
"indutny",8
"hassaanp",8
"haqer1",8
"bnb",8
"NotMoni",8
"panva",7
"jonerer",7
"MattIPv4",7
"vdeturckheim",6
"lholmquist",6
"giankotarola",6
"PeterDaveHello",6
"OrKoN",6
"NickNaso",6
"nkreeger",5
"lundibundi",5
"joesepi",5
"JohnTitor",5
"ronkorving",4
"outsideris",4
"nylen",4
"mildsunrise",4
"linroid",4
"keywordnew",4
"kapouer",4
"codecov",4
"bricss",4
"andrewdotn",4
"YoDaMa",4
"Qard",4
"MJayJang",4
"Eomm",4
"ChrisRus",4
"willin",3
"watson",3
"styfle",3
"rexagod",3
"novemberborn",3
"karlhorky",3
"danbev",3
"cekvenich",3
"benjamingr",3
"andred",3
"B4Lee",3
"wesleytodd",2
"wa-Nadoo",2
"trivikr",2
"thescientist13",2
"spazmodius",2
"rosaxxny",2
"raftar2097",2
"phillipj",2
"okuryu",2
"nahuel",2
"marcustisater",2
"kevjin",2
"kelvinotundoKE",2
"joaocgreis",2
"dgellow",2
"cuijinyu",2
"andmagom",2
"WaleedAshraf",2
"Wai-Dung",2
"Tchoupinax",2
"SimenB",2
"Justsnoopy30",2
"JoseJPR",2
"Ethan-Arrowood",2
"0807Jpatel",2
"zhangwinning",1
"yocontra",1
"trusktr",1
"toddwong",1
"tkamenoko",1
"thangktran",1
"tadjik1",1
"starkwang",1
"sploders101",1
"snitin315",1
"ruyadorno",1
"rubys",1
"rektide",1
"priyank-p",1
"paragonie-security",1
"papb",1
"naugtur",1
"murgatroid99",1
"miladfarca",1
"mhart",1
"maxcrees",1
"lirantal",1
"lingsamuel",1
"leonardtinio1",1
"kripod",1
"kkoopa",1
"kevinoid",1
"kadler",1
"justablob",1
"hiroppy",1
"heithemmoumni",1
"haggholm",1
"grushetsky",1
"ghinks",1
"freewil",1
"fazl",1
"ex1st",1
"erw7",1
"edumaciel10",1
"dominykas",1
"dilyanpalauzov",1
"devnexen",1
"designMoreWeb",1
"dericop",1
"deleted_user",1
"darcyclarke",1
"carlo-quinonez",1
"breisig",1
"bcoe",1
"bakkot",1
"awibox",1
"atg",1
"antsmartian",1
"andrewnester",1
"andrewhughes101",1
"amorist",1
"alekitto",1
"aks-",1
"Slayer95",1
"SimonSchick",1
"Saajan",1
"RichardLitt",1
"PoojaDurgad",1
"O330oei",1
"No9",1
"Mikael-Lovqvist",1
"MEGAPUNSH",1
"LaurentGoderre",1
"Julio-Guerra",1
"Jimbly",1
"JLHwung",1
"JCMais",1
"Fishrock123",1
"Congelli501",1
"BrsJsk",1
"ArnoldZokas",1
"Aissaoui-Ahmed",1
"827652549",1
