user,PR
"Trott",66
"XhmikosR",21
"nschonni",16
"richardlau",15
"nodejs-github-bot",15
"mhdawson",13
"ronag",12
"jasnell",11
"aduh95",10
"targos",5
"RaisinTen",4
"KhafraDev",4
"outsideris",3
"kuriyosh",3
"koh110",3
"cjihrig",3
"cclauss",3
"RafaelGSS",3
"Farenheith",3
"BridgeAR",3
"BethGriggs",3
"wafuwafu13",2
"thomscoder",2
"rvagg",2
"rcowsill",2
"pimterry",2
"npm-robot",2
"mawaregetsuka",2
"ljharb",2
"liuhanqu",2
"joesepi",2
"gireeshpunathil",2
"gdorsi",2
"dsanders11",2
"davidhcefx",2
"danielleadams",2
"XadillaX",2
"ShogunPanda",2
"Mesteery",2
"KendallDoesCoding",2
"JPedroAmorim",2
"zcbenz",1
"zbjornson",1
"zackschuster",1
"xmikus01",1
"wesleyacheng",1
"vladsholokhov",1
"toto6038",1
"tniessen",1
"thebergamo",1
"sxa",1
"styfle",1
"silverwind",1
"shipujin",1
"santigimeno",1
"saefty",1
"rayw000",1
"ralphtheninja",1
"punkeel",1
"owl-from-hogvarts",1
"notroid5",1
"nlukic97",1
"musicinmybrain",1
"mohamed-bahaa21",1
"mapag-g",1
"lpinca",1
"kyranet",1
"krutoo",1
"kentcdodds",1
"kanongil",1
"junaid52",1
"joyeecheung",1
"jonahsnider",1
"jakub-g",1
"itschetan",1
"i-C-o-d-e-r",1
"g-traub",1
"frog-o",1
"erj826",1
"endeesa",1
"eddiemonge",1
"dygabo",1
"bnb",1
"bmeck",1
"binvb",1
"billbalm",1
"benjamingr",1
"asaid-0",1
"arcanis",1
"amit-tewari",1
"alexcfyung",1
"addaleax",1
"Wai-Dung",1
"TiagodePAlves",1
"MylesBorins",1
"MoonBall",1
"MarcusSaviour",1
"Lucienest",1
"Kailee01",1
"JustCursed",1
"GeoffreyBooth",1
"ErickWendel",1
"CallMeLaNN",1
"Ayase-252",1
"AshCripps",1
"Andarist",1
"AlphaDio",1
