user,PR
"nodejs-github-bot",951
"RedYetiDev",277
"mcollina",167
"aduh95",151
"ovflowd",132
"anonrig",126
"targos",112
"joyeecheung",109
"benjamingr",101
"GeoffreyBooth",84
"Uzlopak",83
"MoLow",80
"codecov-commenter",76
"mhdawson",75
"ronag",72
"KhafraDev",69
"AugustinMauroy",69
"lemire",62
"rluvaton",60
"tsctx",49
"richardlau",46
"metcoder95",46
"RafaelGSS",45
"JakobJingleheimer",44
"marco-ippolito",43
"cjihrig",42
"tniessen",37
"mweberxyz",35
"LiviaMedeiros",33
"ShogunPanda",32
"atlowChemi",31
"lpinca",30
"jasnell",29
"wesleytodd",26
"MattIPv4",26
"StefanStojanovic",22
"mertcanaltin",21
"cclauss",21
"bmuenzenmeyer",20
"daeyeon",19
"VoltrexKeyva",19
"Trott",19
"mihir254",18
"panva",17
"thisalihassan",16
"abizek",14
"UlisesGascon",13
"IlyasShabi",13
"styfle",12
"dygabo",12
"canerakdas",12
"climba03003",11
"anthonyshew",11
"legendecas",10
"LaurentGoderre",10
"mortale2004",9
"mAmineChniti",9
"guybedford",9
"Flarna",9
"rvagg",8
"kumarrishav",8
"cola119",8
"PeterDaveHello",8
"zanettea",7
"yosuke-furukawa",7
"vmoroz",7
"kettanaito",7
"SimenB",7
"segevfiner",6
"raea3225",6
"nicolo-ribaudo",6
"mlegenhausen",6
"himself65",6
"gabrielschulhof",6
"bnb",6
"addaleax",6
"voxpelli",5
"nschonni",5
"mochaaP",5
"mikeesto",5
"merceyz",5
"kylo5aby",5
"juliangruber",5
"eugeneo",5
"araujogui",5
"TenzDelek",5
"H4ad",5
"BridgeAR",5
"zcbenz",4
"theoludwig",4
"szuend",4
"srl295",4
"ruyadorno",4
"lucshi",4
"fahrradflucht",4
"Koromix",4
"AbhiPrasad",4
"wraithgar",3
"saranrajshri",3
"rikhall1515",3
"reeveng",3
"mikolertesx",3
"meyfa",3
"matthewkeil",3
"lirantal",3
"jakebailey",3
"huseyinacacak-janea",3
"gireeshpunathil",3
"FatumaA",3
"BethGriggs",3
"yagehu",2
"trivikr",2
"toyobayashi",2
"tianon",2
"theanarkh",2
"shisama",2
"scosol",2
"r34son",2
"matthieusieben",2
"lovell",2
"larson-carter",2
"kibertoad",2
"ibrahimkhled",2
"faeztgh",2
"devsnek",2
"debadree25",2
"coreybutler",2
"bricss",2
"bmeck",2
"arcanis",2
"abroddrick",2
"Noumanluckey8057",2
"Linkgoron",2
"JikokuAice",2
"Eprince-hub",2
"AriPerkkio",2
"Ajmirisorkar",2
"10xLaCroixDrinker",2
"zandercymatics",1
"yosifkit",1
"vdeturckheim",1
"tsibley",1
"sxa",1
"sunfishcode",1
"sinansonmez",1
"sheplu",1
"sepehrst",1
"sandratatarevicova",1
"rickyes",1
"ratneshraval",1
"preveen-stack",1
"pluris",1
"plumpNation",1
"onigoetz",1
"objectivecosta",1
"nullivex",1
"npm-cli-bot",1
"naugtur",1
"namka279",1
"mozhongzhou",1
"michha",1
"melroy89",1
"marcelklehr",1
"lsrocha",1
"kevin-appelt",1
"jdalton",1
"ilkkao",1
"hulkish",1
"hjr3",1
"ggrossetie",1
"getalihassan",1
"gengjiawen",1
"flakey5",1
"dtsuper3",1
"devlopersabbir",1
"davidfiala",1
"chenrui333",1
"aymen94",1
"WellHiIGuess",1
"Qard",1
"MylesBorins",1
"MuratovBektur",1
"MrHBS",1
"Liljz8",1
"Jean681729",1
"JavaLavaMT",1
"Jarred-Sumner",1
"James1x0",1
"GeoffreyPlitt",1
"Eomm",1
"Brooooooklyn",1
