user,PR
"niyashiyas",40
"aduh95",26
"Trott",26
"MoLow",26
"joyeecheung",25
"anonrig",25
"ovflowd",24
"nodejs-github-bot",24
"targos",17
"rluvaton",17
"GeoffreyBooth",17
"LiviaMedeiros",14
"pluris",12
"flakey5",10
"Uzlopak",10
"UlisesGascon",9
"CanadaHonk",9
"ruyadorno",8
"ronag",8
"mcollina",8
"lpinca",7
"deokjinkim",7
"NextThread",7
"KhafraDev",7
"H4ad",7
"mhdawson",6
"AugustinMauroy",6
"benjamingr",5
"ErickWendel",5
"rvagg",4
"richardlau",4
"metcoder95",4
"meghanareddy-k",4
"atlowChemi",4
"ShogunPanda",4
"shaikahmadnawaz",3
"regseb",3
"nschonni",3
"npm-cli-bot",3
"marco-ippolito",3
"debadree25",3
"canerakdas",3
"X-oss-byte",3
"Pooja-Codes",3
"Ethan-Arrowood",3
"wangling12",2
"turnerran",2
"srideviraju",2
"sparist",2
"shizuka1308",2
"panva",2
"namankhurpia",2
"mohanadft",2
"mertcanaltin",2
"himself65",2
"fishel-feng",2
"dingbx",2
"chandrakhishma",2
"cclauss",2
"byt3h3ad",2
"bnoordhuis",2
"arsnyder16",2
"arcanis",2
"aki0501",2
"SimenB",2
"RafaelGSS",2
"PriyaPrathapaneni",2
"OshriAsulin",2
"MatteoBax",2
"JakobJingleheimer",2
"HinataKah0",2
"Hannahjef",2
"CorrWu",2
"ChTiSh",2
"Cadienvan",2
"yiyunlei",1
"vprab",1
"vnc5",1
"virentalwar",1
"vaqueraoscar0",1
"umairraza96",1
"tifflastimosa",1
"tanuja-polineni",1
"sunitagajurel",1
"styfle",1
"slahari5",1
"shubham9411",1
"shreya-pramod",1
"shipujin",1
"sebastianas",1
"saurabh-nahar",1
"sapphi-red",1
"royalprashant12",1
"rotu",1
"rodion-arr",1
"ravichandrabasireddy",1
"rajgop1",1
"raclepoulpe",1
"prettydiff",1
"pimterry",1
"philnash",1
"ocodista",1
"nicole0707",1
"ngrodzitski",1
"nathaliaAlmeidaProfile",1
"narcisacodreanu",1
"mmomtchev",1
"miniak",1
"merceyz",1
"mcfedr",1
"lux01",1
"ljharb",1
"littledivy",1
"lemire",1
"legendecas",1
"learnandpract",1
"kshitjj",1
"killagu",1
"kazuhitoyokoi",1
"joycexfang",1
"jimmywarting",1
"jeromecovington",1
"jcbhmr",1
"iqaluit",1
"guoye-zhang",1
"gibbyfree",1
"ggoodman",1
"gaurishhs",1
"gabrielschulhof",1
"evelez7",1
"emmanuel-ferdman",1
"eldoy",1
"dwitipandya93",1
"dkanchanapalli",1
"davidben",1
"danielcompton",1
"dancastillo",1
"dan-arnaiz",1
"codie-bee",1
"codebytere",1
"cjihrig",1
"chaks64",1
"cartuuun",1
"bobbyg603",1
"bmuenzenmeyer",1
"ariel-weiss",1
"andremralves",1
"alfonsograziano",1
"akhateeb22",1
"abmusse",1
"YukeshRaghav",1
"WhiteMinds",1
"VoltrexKeyva",1
"TonyRippy",1
"SweetSavvyAI",1
"Sushmadeegoju",1
"SiddharthDevulapalli",1
"ShubhiMiradwalNEU",1
"ShristiSuman",1
"Shreyagundu",1
"Shon122",1
"Shikha2410",1
"SamVerschueren",1
"SaiNikhita",1
"SaiHemanth-uab",1
"STRd6",1
"RyanSchw",1
"Rupakshi1999",1
"Ram1607",1
"RaisinTen",1
"PixnBits",1
"MylesBorins",1
"MrJithil",1
"Jashweg",1
"Harkunwar",1
"GongT",1
"Dreamsorcerer",1
"ComradeCow",1
"Arsh-Kaur",1
"Ajeshpatel",1
"AidanWelch",1
"Ahmed-Bin-Qamar",1
"ASPang",1
