user,PR
"nodejs-github-bot",1204
"aduh95",359
"mcollina",155
"anonrig",147
"cjihrig",132
"GeoffreyBooth",126
"joyeecheung",124
"debadree25",106
"ShogunPanda",102
"MoLow",91
"ronag",90
"JakobJingleheimer",90
"mhdawson",82
"RaisinTen",80
"addaleax",78
"BridgeAR",73
"github-actions",69
"panva",63
"targos",62
"Trott",58
"richardlau",54
"lpinca",51
"legendecas",50
"ljharb",48
"jasnell",44
"KhafraDev",43
"tony-go",39
"tniessen",38
"benjamingr",37
"codecov-commenter",36
"richiemccoll",35
"Uzlopak",34
"jlenon7",31
"RafaelGSS",31
"metcoder95",30
"bnoordhuis",28
"dubzzz",27
"ovflowd",26
"AugustinMauroy",26
"theanarkh",25
"jakecastelli",21
"danielleadams",19
"LiviaMedeiros",17
"shanpriyan",16
"piranna",16
"cola119",16
"UlisesGascon",16
"juanarbol",15
"VoltrexKeyva",15
"TimothyGu",15
"ruyadorno",13
"nschonni",12
"lemire",12
"kyrylkov",12
"MylesBorins",12
"nazarepiedady",11
"italojs",11
"toyobayashi",10
"rvagg",10
"mscdex",10
"codecov",10
"climba03003",10
"cclauss",10
"brodo",10
"apapirovski",10
"Theo-Steiner",10
"BethGriggs",10
"kettanaito",9
"sxa",8
"rluvaton",8
"merceyz",8
"marco-ippolito",8
"SimenB",8
"Linkgoron",8
"guybedford",7
"fraxken",7
"eugeneo",7
"StefanStojanovic",7
"SRHerzog",7
"xconverge",6
"pulkit-30",6
"elrrrrrrr",6
"codebytere",6
"RishabhKodes",6
"KrayzeeKev",6
"phillipj",5
"pbo-linaro",5
"khalsah",5
"joshxyzhimself",5
"dmnsgn",5
"benhalverson",5
"XadillaX",5
"MrJithil",5
"HerrCai0907",5
"Dailyscat",5
"victordidenko",4
"moto-timo",4
"josusky",4
"hidecology",4
"gengjiawen",4
"dougwilson",4
"andreas-ibm",4
"alexandrtovmach",4
"Pospelove",4
"LordLucass",4
"KruASe76",4
"pan93412",3
"devsnek",3
"davidben",3
"camsjams",3
"bnb",3
"arcanis",3
"abmusse",3
"ShenHongFei",3
"Qard",3
"PeterDaveHello",3
"M-Orziboyev",3
"vweevers",2
"vdeturckheim",2
"umuoy1",2
"santigimeno",2
"robertgzr",2
"n10000k",2
"mertcanaltin",2
"meixg",2
"legobeat",2
"joesepi",2
"jkrems",2
"giltayar",2
"emarhin",2
"dsanders11",2
"dmabupt",2
"cspotcode",2
"bmeck",2
"benjaminpjones",2
"Wai-Dung",2
"TiagoDanin",2
"Root-Core",2
"Rajesh-Narayanappa87",2
"JckXia",2
"zbjornson",1
"yuzheng14",1
"yunwu-cn",1
"wraithgar",1
"willin",1
"vramana",1
"vmoroz",1
"turtlesoupy",1
"trivikr",1
"thygasantos",1
"thw0rted",1
"thescientist13",1
"starball5",1
"simoneb",1
"sheelpriy",1
"sepehrst",1
"sangaman",1
"rzhao271",1
"ryzokuken",1
"ricardocosta",1
"recrack",1
"phated",1
"npm-cli-bot",1
"niyas-sait",1
"nappy",1
"mciocan",1
"mayurborkar27",1
"lukekarrys",1
"lilsweetcaligula",1
"kadler",1
"junwen-k",1
"joshkel",1
"jongwooo",1
"jbrizio",1
"himself65",1
"gzelek8",1
"gabrielschulhof",1
"gabibguti",1
"fundon",1
"fengmk2",1
"ethanresnick",1
"dave1780",1
"batrla",1
"bakkot",1
"ba55ie",1
"austinkelleher",1
"andersk",1
"SkeLLLa",1
"RDIL",1
"MikeZeDev",1
"Maxlitv",1
"MattIPv4",1
"Julusian",1
"JikkyHD",1
"IanVS",1
"Changqing-JING",1
